arm,blocks,cell_id,checkpoint_rse_gate_pass,cohort,convergence_gate_pass,convergence_log2_ratio,cumulative_blocks,cumulative_i_swap,effective_sample_fraction,effective_sample_size,episode_coefficient_of_variation,episodes,episodes_per_block,gini,high_n_over_registered_ratio,i_swap,log2_high_n_over_registered,mc_standard_error,relative_mc_standard_error,schema_version,seed,source_accuracy,source_i_swap_b2048,source_population_risk,source_row_sha256,source_state_relative_path,source_state_sha256,source_walsh_l_w,source_xi_value,step,study_config_hash,study_id,tier_role,top_10_episode_fraction,top_10_percent_fraction,top_1_episode_fraction,top_1_percent_fraction
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,-0.021675557543107876,"[8, 16, 32, 64, 128, 256]","[0.0010327379432856605, 0.0009870365930541893, 0.0010671488973946815, 0.0009695550771721691, 0.0009884800705003312, 0.0009737398071004296]",0.0006853034262428658,359.29636273801964,38.18652155127457,524288,2048,0.9790983895359733,2.755628571418486,0.0009737398071004296,1.4623814416398526,5.215755442483203e-05,0.053564159588119414,phase2-iswap-nested-mc-sensitivity-v1,101,0.9998779296875,0.00035336395376361907,0.00035089675181291104,ab83e8e13c64b9e695182250c158774c3c78b471de3d1a8dc3257dfac0aba184,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-101/checkpoint_states/step-6400.pt,398957820516ca458c4a7a117f548d0039501cde7575b12a5322c105b9f84c7a,0.000629057352875871,1.0000184774398804,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.072206302555163,0.9694429346674767,0.007928820547138017,0.9070599215240199
hard-rank-matched-constant-6400,256,hard-rank-matched-constant-6400-e4d3bef28141,True,discovery-remedy,True,0.07780498922601525,"[8, 16, 32, 64, 128, 256]","[0.005011633449646535, 0.004337990865655338, 0.0047132099776515946, 0.004789882443200064, 0.004904390819670104, 0.005176148249157386]",0.0028130743092867456,1474.8611034673293,18.827735988797368,524288,2048,0.9922970707646297,0.7431450882137602,0.005176148249157386,-0.4282841915097502,0.0001295159813143491,0.025021690855827543,phase2-iswap-nested-mc-sensitivity-v1,101,0.9990234375,0.006965192034840584,0.0017669474647289034,195c1158301222390586e8cb9f1c294d76a2d66c1e2f2fe682c4aba6754e5483,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-101/checkpoint_states/step-6400.pt,0cb6f1760ac7ac973c9a2c50d37e3327d4d013c4d1cd3d3d0cc7b007a5b2b543,0.0030281079350300295,0.9979736804962158,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_rank_matched_conditioning_control,0.014375349951356201,0.9935964516792251,0.0014697147599819862,0.9517414364456012
h1-dense-direct-constant-6400,256,h1-dense-direct-constant-6400-452a4fe7bf0d,True,discovery-remedy,True,0.012215147300649865,"[8, 16, 32, 64, 128, 256]","[3.2563891005853943e-06, 3.34726987719807e-06, 3.3824730526181438e-06, 3.3959827464661045e-06, 3.4124849514657174e-06, 3.4415007665245095e-06]",0.10278636778858688,53889.65919514264,2.9544768150643024,524288,2048,0.8420715202950553,0.9026692550531247,3.4415007665245095e-06,-0.14773062490246408,1.4779548698153591e-08,0.004294506873836645,phase2-iswap-nested-mc-sensitivity-v1,102,1.0,3.812582235696027e-06,3.7981424384005993e-06,e27f4fff664279ad1e64cc8b7736454fc79e5d6860919ad4b15c2c0f8de870b4,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-102/checkpoint_states/step-6400.pt,956c36e722fcaedfe0739fc72e9247628aef713c84664a3d11618fa229d5b8e6,6.16109715468455e-06,1.0007188320159912,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier2_full_rank_direct_calibration,0.00172658646839562,0.728887528387488,0.00019558471847449315,0.21076763669579732
h1-factorized-constant-6400,256,h1-factorized-constant-6400-d57899ee3aaf,True,discovery-remedy,True,0.007626018799144182,"[8, 16, 32, 64, 128, 256]","[2.1194960429392253e-06, 2.0999599651060855e-06, 2.1130793743456768e-06, 2.137404489549829e-06, 2.114886753960517e-06, 2.1260955453262416e-06]",0.08257019144556303,43290.56053261135,3.3333060596969424,524288,2048,0.8532481307811892,0.8460249521913137,2.1260955453262416e-06,-0.24122788086624622,9.58940566417753e-09,0.004510336181860571,phase2-iswap-nested-mc-sensitivity-v1,102,1.0,2.51304118137341e-06,2.0200331981029963e-06,368d46174b9b981766f463d3854441f81d7325df1ca22661ff11db5e3156e948,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-102/checkpoint_states/step-6400.pt,cf789c5bd8a865c74c9f7f63015efff79aea0381b55c764c457a78afcc606b3a,2.7645522304940153e-06,1.0007784366607666,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier2_full_rank_factorized_calibration,0.004095072457408046,0.7518482919736966,0.0005833751854625882,0.23860878317847267
hard-dense-direct-constant-6400,256,hard-dense-direct-constant-6400-a8450bd9ed4e,True,discovery-remedy,True,0.005140017181518705,"[8, 16, 32, 64, 128, 256]","[5.924818418617198e-06, 6.005083074565897e-06, 6.015907377204734e-06, 6.10187364268142e-06, 6.0544061168055425e-06, 6.076015156152491e-06]",0.10814184328643993,56697.47073296102,2.871781705561614,524288,2048,0.7661069371971361,0.9574833183680727,6.076015156152491e-06,-0.06268074280256358,2.4854160745979174e-08,0.004090536331334228,phase2-iswap-nested-mc-sensitivity-v1,102,1.0,6.345818292174954e-06,6.5949996282281325e-06,2763714df67e9fcdf7b3db9dd349a84fa12e8184303e8864790904561a3a2c44,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-102/checkpoint_states/step-6400.pt,47c49973568983103fe119e195e15f73132d37b68abdd328e62b99b8fc177782,6.3112941617912265e-06,1.0020337104797363,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_dense_capacity_upper_bound,0.004423213727579319,0.6215680866337392,0.0014420623498647878,0.19039455291165455
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,0.0019508961366292341,"[8, 16, 32, 64, 128, 256]","[0.0396477143448499, 0.03890508982175203, 0.040866897064128355, 0.041502722288832714, 0.04157208793161285, 0.041628342153150914]",0.021452932271728776,11247.514954880136,6.75379607397362,524288,2048,0.9580441675430076,0.9067628659445487,0.041628342153150914,-0.1412027843276366,0.00037578362686349756,0.009027110075173962,phase2-iswap-nested-mc-sensitivity-v1,102,0.988037109375,0.045908741652965546,0.02001940736844603,2d39a8da2ef669ae13949dcd848c05634932b695d206d953133409f96bcc94b8,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-102/checkpoint_states/step-800.pt,feea0d2fe38fdc7c4608f5ae5187c651f3854e45c869e7b467097001ffd7a33e,0.0315698587963166,0.9582105875015259,800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.002032261287796897,0.9569476391708132,0.00021566975402740834,0.6221586343896738
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,0.005744178562208888,"[8, 16, 32, 64, 128, 256]","[0.013641910224338017, 0.013762721021006286, 0.014843190602151493, 0.014790405598645208, 0.015119841716604066, 0.01518016229670773]",0.00726075374082854,3806.7260572715136,11.69303248444749,524288,2048,0.9750667925112759,1.168529180087155,0.01518016229670773,0.2246937610282258,0.0002380593050410609,0.01568226349547601,phase2-iswap-nested-mc-sensitivity-v1,102,0.996826171875,0.012990828603506088,0.005497225053999185,391d22e4b7d1bee15a625d16a309d371cf0dbd4f7f94faad17252f23f7d04c06,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-102/checkpoint_states/step-1600.pt,fb2ea7f183ce2d62657fb819b4dd3e6aa9c42763ace99a0df02e8f2decd7050b,0.009327556531356626,0.9967126846313477,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.005218258408401259,0.9696338859765041,0.0005512311521076353,0.8885879781172465
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,0.009664503412146922,"[8, 16, 32, 64, 128, 256]","[0.007878360901255124, 0.006846131561415012, 0.0071471175874596215, 0.00666838665946321, 0.007002630483187123, 0.007049698042603555]",0.0029884868474146196,1566.827792257316,18.265216590763693,524288,2048,0.9865098379878334,0.7603478554485207,0.007049698042603555,-0.39526849933613684,0.00017784594942330797,0.025227456317778243,phase2-iswap-nested-mc-sensitivity-v1,102,0.9979248046875,0.009271674789488316,0.004076955039338536,660be785c0f7da6032e677c8cc8b859d912ff15650730654a546ef5ebf32556e,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-102/checkpoint_states/step-3200.pt,d3ed1a1e755521b80a42a618281f3e57dae154009c7d29fdf819e0c75df4d659,0.006973311000523404,0.9940837621688843,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.011015263234408375,0.9826915329283318,0.0011463847389014102,0.9521071059198224
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,-0.014464450399764114,"[8, 16, 32, 64, 128, 256]","[0.004737287261462491, 0.005500735461706855, 0.005614518928978172, 0.006017319701125633, 0.006147929252119615, 0.006086598122882686]",0.0022703465809743024,1190.315468245855,20.963354298253126,524288,2048,0.995862045064219,0.529427396997705,0.006086598122882686,-0.9174952410249302,0.00018216093090964156,0.029928200816282568,phase2-iswap-nested-mc-sensitivity-v1,102,0.998046875,0.011496568098664284,0.002989005617193803,20eb5c19e9d527752561262d8938e33baaafe58f755be3af5ea79e90893053ad,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-102/checkpoint_states/step-6400.pt,3c67727f3ced43fb6e4855e39803fb4113e0e580476d174b96d7ee2598c9bbe4,0.005280582347157046,1.00394868850708,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.012704757922489965,0.9969964944847743,0.0012816436953217126,0.9878872579506331
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,0.0019508961366292341,"[8, 16, 32, 64, 128, 256]","[0.0396477143448499, 0.03890508982175203, 0.040866897064128355, 0.041502722288832714, 0.04157208793161285, 0.041628342153150914]",0.021452932271728776,11247.514954880136,6.75379607397362,524288,2048,0.9580441675430076,0.9067628659445487,0.041628342153150914,-0.1412027843276366,0.00037578362686349756,0.009027110075173962,phase2-iswap-nested-mc-sensitivity-v1,102,0.988037109375,0.045908741652965546,0.02001940736844603,e1386f17599ee0ba120e8b722a9c2696a05c29b3e5374374aaa93b6a1af1e788,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-102/checkpoint_states/step-800.pt,feea0d2fe38fdc7c4608f5ae5187c651f3854e45c869e7b467097001ffd7a33e,0.0315698587963166,0.9582105875015259,800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.002032261287796897,0.9569476391708132,0.00021566975402740834,0.6221586343896738
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,0.004320807329873746,"[8, 16, 32, 64, 128, 256]","[0.022445748242454294, 0.021538134209445642, 0.022565976277325178, 0.021881552788313226, 0.021823989793311568, 0.02188944964553477]",0.008791878836838763,4609.476571608521,10.617982197003737,524288,2048,0.9810216593449093,1.5279423551714193,0.02188944964553477,0.6115901157054202,0.000315472458916061,0.01441207814836104,phase2-iswap-nested-mc-sensitivity-v1,102,0.9947509765625,0.014326096512377262,0.009090834610773542,f6a251b4b5f1c837977240feb0741b497fbe666b0f2e14bdf9a1e31b43468df0,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-102/checkpoint_states/step-1600.pt,f75c27cbd82e655fb9d85be97dbaeb2f194bb032f895d35689a992fdc7294fea,0.015678135220007862,0.9921757578849792,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.004051402769366908,0.9811647594595623,0.00043776400723284566,0.9103273334950371
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,0.0955815687118577,"[8, 16, 32, 64, 128, 256]","[0.006490554872935881, 0.005442012140732359, 0.00530115550439709, 0.004999922485941413, 0.004920564979257082, 0.005257604222375178]",0.0023112526778948333,1211.7620439881264,20.776588462701906,524288,2048,0.9840894412808356,0.8525140949855855,0.005257604222375178,-0.23020440785002094,0.00013907592651897431,0.026452338486624483,phase2-iswap-nested-mc-sensitivity-v1,102,0.9984130859375,0.006167175713926554,0.002454327069878482,8494a6c0e1a766c3364366ecbf12106f0b057f8797d84e030dea7f83ef0b50a5,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-102/checkpoint_states/step-3200.pt,24c2063610db9f8a21fe064e908d5a0213ee4f726c7627c7a7f4a5ef0bce3dc3,0.004236735311304129,0.9972603917121887,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.015315859104037644,0.9777112436727753,0.0015656988294031015,0.9443407411279211
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,0.15811035255762826,"[8, 16, 32, 64, 128, 256]","[0.001008408611659393, 0.0011073169485534538, 0.0010155798397708572, 0.001122537075052674, 0.0009639924427266142, 0.0010756465484389162]",0.0005140389315314026,269.504443334736,44.095143191551884,524288,2048,0.9751452641667313,1.6856679510891983,0.0010756465484389162,0.7533203770297701,6.038417932798702e-05,0.0561375662066898,phase2-iswap-nested-mc-sensitivity-v1,102,0.9996337890625,0.0006381129496730864,0.0007788187920061844,90a9e87b2d934edc4b10a8bacd146124184ec9d4b6aac92b15e8f6c2233c5248,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-102/checkpoint_states/step-6400.pt,990ec1d30742e25a3e423e112ac8135cb6125f6cd85166ae98d4c0ab067848c3,0.0014022341877283162,0.9991629719734192,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.07064048298798106,0.9611008628436097,0.007959190841098222,0.9097434795998631
hard-rank-matched-constant-6400,256,hard-rank-matched-constant-6400-e4d3bef28141,True,discovery-remedy,True,0.027547711751960087,"[8, 16, 32, 64, 128, 256]","[0.012887754757385602, 0.013055653470140885, 0.0122683183083137, 0.012216238015373727, 0.012557799632726768, 0.012799889984751426]",0.005137643790265435,2693.604987510684,13.915535332265335,524288,2048,0.9938349942383451,1.074687051689839,0.012799889984751426,0.10391660892597167,0.00025517846218215583,0.01993598870663351,phase2-iswap-nested-mc-sensitivity-v1,102,0.9967041015625,0.011910341680049896,0.005896369734979628,2218f4e82bba47470e4ae25d00742c7d180913c7b48581c398be38f19e405437,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-102/checkpoint_states/step-6400.pt,e670bdb8fcd05bcb69b65576e51ad02f44722f9c0cf8697a6f5f66a0285aadb0,0.010224310488514327,0.9899367094039917,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_rank_matched_conditioning_control,0.005927229744991444,0.9981468518118345,0.0005966870417867155,0.976217256264473
h1-dense-direct-constant-6400,256,h1-dense-direct-constant-6400-452a4fe7bf0d,True,discovery-remedy,True,0.00042365197409901183,"[8, 16, 32, 64, 128, 256]","[6.008750564627215e-06, 5.979748589112822e-06, 6.0438451638497766e-06, 6.036690955867183e-06, 5.995868480894865e-06, 5.997629445233217e-06]",0.11967800959057959,62745.74429222579,2.7121519073627716,524288,2048,0.8117818162404296,1.056870733969619,5.997629445233217e-06,0.07979893124716039,2.285325611641012e-08,0.003810381472395461,phase2-iswap-nested-mc-sensitivity-v1,103,1.0,5.674894055118784e-06,6.702756102196835e-06,84a44f057cf16632d114b5785f714d27d0f1bd3713133d108a67bbcf87f4010e,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-103/checkpoint_states/step-6400.pt,904d6ac23241567a41e37bff4dc509ff9ffabfe9951f0efe70b544e5ecb28b9e,7.970180806541986e-06,0.9982046484947205,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier2_full_rank_direct_calibration,0.002546190942839483,0.6746986156185553,0.0003702951192268073,0.19861657816140432
h1-factorized-constant-6400,256,h1-factorized-constant-6400-d57899ee3aaf,True,discovery-remedy,True,-0.00575825003148803,"[8, 16, 32, 64, 128, 256]","[2.9286090680348542e-06, 2.93419099242089e-06, 2.928936076165389e-06, 2.9261660367758187e-06, 2.9566269581932374e-06, 2.9448496484431116e-06]",0.08842057500274089,46357.84642703702,3.210857294421158,524288,2048,0.8393990334986632,1.074620093388491,2.9448496484431116e-06,0.10382671911236034,1.2780328050522251e-08,0.004339891531399227,phase2-iswap-nested-mc-sensitivity-v1,103,1.0,2.740363470365992e-06,3.3269649362477143e-06,9bd07bd7ebfc23ed6365debe18cee90046b540da7a1dc500819a4eff538d013a,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-103/checkpoint_states/step-6400.pt,14ea315f3bf7fff1cd68a8ae4bd86875ea4f231fb4a4805253fca76399be8c44,4.591294465098e-06,0.9988703727722168,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier2_full_rank_factorized_calibration,0.0028587661345647994,0.729119643605067,0.00047253933657442123,0.2382880637773037
hard-dense-direct-constant-6400,256,hard-dense-direct-constant-6400-a8450bd9ed4e,True,discovery-remedy,True,0.007541275777610828,"[8, 16, 32, 64, 128, 256]","[2.486888867039112e-06, 2.4799875246610042e-06, 2.4979672260798413e-06, 2.4961250571695873e-06, 2.4870232502654063e-06, 2.5000574898259895e-06]",0.11833966014663934,62044.063738961246,2.7295176559560503,524288,2048,0.7766544233846842,1.0254406234962683,2.5000574898259895e-06,0.03624395728095621,1.04047698388627e-08,0.0041618122308007,phase2-iswap-nested-mc-sensitivity-v1,103,1.0,2.4380324248340912e-06,2.6636374570804732e-06,8a6bd222ef2a3b1525296943c57e8193f85de7113cf70643a9f25105edbabc81,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-103/checkpoint_states/step-6400.pt,a32e9aaa1a76eeee8e52c6bedf22b9c1abc7a3433ebb8e3878438521e35cbf2a,4.194306031956403e-06,0.9996765851974487,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_dense_capacity_upper_bound,0.0025575871994988402,0.6438483475976792,0.0005570032373705862,0.2042519696042885
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,0.0011824693271246215,"[8, 16, 32, 64, 128, 256]","[0.020588212064477206, 0.01888675342699716, 0.018429851261974987, 0.018651862007230798, 0.018845395518461913, 0.01886084801280656]",0.012228963005525107,6411.498556240747,8.987393198374567,524288,2048,0.9604886980395706,1.1458635861917583,0.01886084801280656,0.1964353030487301,0.00022877018917509098,0.012129369210745745,phase2-iswap-nested-mc-sensitivity-v1,103,0.9951171875,0.016459941864013672,0.010328811718253303,da45c31049333fd48a1d2bb803fa649331fca0e71a58c87e5fe0a204c062701e,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-103/checkpoint_states/step-800.pt,81ca67d526120a82ebc9f6c2da306040803534852504d7c52a098ad587fde2c4,0.016609531111297846,0.9823354482650757,800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.004107442668524274,0.9512518883415731,0.0004653862758057192,0.7473551485643816
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,0.046838174349986154,"[8, 16, 32, 64, 128, 256]","[0.00633549511985824, 0.00591685780685399, 0.00551127058857025, 0.00575828165700221, 0.005819395827197451, 0.006011427223149329]",0.0035381730264351582,1855.0216596836362,16.781903273669492,524288,2048,0.9783216571701716,1.2482591941848553,0.006011427223149329,0.31991753302974835,0.0001409354286311484,0.023444587017276353,phase2-iswap-nested-mc-sensitivity-v1,103,0.999267578125,0.004815848544239998,0.0019919385053011546,8abf4d0a9a6892066da4224bf25eeb73a8726fc5db2b7b4af6d04bfe6146f9df,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-103/checkpoint_states/step-1600.pt,032ad59b0de3e2613e6b7d666376f2508474738f45029b489995ef4a51929d68,0.0033126555592221407,0.9936859607696533,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.012547582442119638,0.9713673406963391,0.0013248197059691036,0.8938628450284906
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,0.09963335396729119,"[8, 16, 32, 64, 128, 256]","[0.0033408750792780742, 0.003443633815827331, 0.003789525075519878, 0.004031478898003914, 0.0039032159354348743, 0.004182300234699676]",0.0023203478973375185,1216.5305583992929,20.735734287818868,524288,2048,0.9900869032842734,0.5547404404747528,0.004182300234699676,-0.8501151933907126,0.00010876899669567166,0.026006979554752643,phase2-iswap-nested-mc-sensitivity-v1,103,0.99853515625,0.007539201993495226,0.0023578186348318366,3186ca10028011f0d76736f42c8b18c44d09794e3b8f8c653095c816c007334e,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-103/checkpoint_states/step-3200.pt,dc492c29c87cf3d00ed22582bd2cbd4f860fa5914501f0c6a37895fad18e690e,0.0038643981262929173,0.9916948676109314,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.017547892716950134,0.9892227144772284,0.001770399464168712,0.9462561698715225
hard-factorized-constant-6400,256,hard-factorized-constant-6400-6e9beb2f8bd9,True,discovery-remedy,True,0.07465949588319519,"[8, 16, 32, 64, 128, 256]","[0.0042300573418644705, 0.004331973165338127, 0.0039026488831759476, 0.004053809994288594, 0.004169988923561302, 0.00439146725835095]",0.0020090245453785816,1053.3074608474458,22.28800003842152,524288,2048,0.9952663642648476,0.858942459827754,0.00439146725835095,-0.21936660578391273,0.00013374237712885693,0.030455055055808124,phase2-iswap-nested-mc-sensitivity-v1,103,0.9990234375,0.005112644284963608,0.0017845949818465728,ba729158da8bb5cf35efe5e110c5992df74c4f84bbf4394baf9628d5e11ca7d6,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-103/checkpoint_states/step-6400.pt,03bbdb0b56a05204bd7cb6f490fb9bc1561575b0e1e640033ca62dec0724302c,0.003054630104361424,0.9931293725967407,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_training_limit_baseline,0.017299432195509938,0.9965202144677675,0.0017478090115151652,0.9759236664111393
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,0.0011824693271246215,"[8, 16, 32, 64, 128, 256]","[0.020588212064477206, 0.01888675342699716, 0.018429851261974987, 0.018651862007230798, 0.018845395518461913, 0.01886084801280656]",0.012228963005525107,6411.498556240747,8.987393198374567,524288,2048,0.9604886980395706,1.1458635861917583,0.01886084801280656,0.1964353030487301,0.00022877018917509098,0.012129369210745745,phase2-iswap-nested-mc-sensitivity-v1,103,0.9951171875,0.016459941864013672,0.010328811718253303,e4626e277ccfb52e37f7fcd357935f3f206088301592b92987a17efcbeb88d24,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-103/checkpoint_states/step-800.pt,81ca67d526120a82ebc9f6c2da306040803534852504d7c52a098ad587fde2c4,0.016609531111297846,0.9823354482650757,800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.004107442668524274,0.9512518883415731,0.0004653862758057192,0.7473551485643816
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,-0.03923445127721347,"[8, 16, 32, 64, 128, 256]","[0.008912968507843828, 0.007847696457707033, 0.007426977348401202, 0.007671319158019245, 0.00773730525579421, 0.00752972273332866]",0.004362023589245253,2286.956623558215,15.10800555974464,524288,2048,0.9753915582154431,1.57545683439275,0.00752972273332866,0.6557702268018912,0.00016344302438617392,0.021706380191494883,phase2-iswap-nested-mc-sensitivity-v1,103,0.9984130859375,0.004779390059411526,0.00378793985479768,fa8255eedc9981e381e563f481a74df9dbd13c0f694357c4c22f4cba6b6a398f,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-103/checkpoint_states/step-1600.pt,a3898070fa545b9875d0238426e97790865332d55dbec0f8d66785358deb2802,0.00621304438052851,0.9852381944656372,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.009997497412855962,0.9678002001567567,0.0010278381063656792,0.8754138311728421
hard-factorized-cosine-6400,256,hard-factorized-cosine-6400-14c47274dde1,True,discovery-remedy,True,-0.06622689803038055,"[8, 16, 32, 64, 128, 256]","[0.0025785774023715053, 0.0028415155897228046, 0.0022153096343896896, 0.0022210958463512015, 0.0024310928380310106, 0.0023220162840513147]",0.0013016769014212877,682.4535792923641,27.699120230490813,524288,2048,0.9853315480424314,1.9474207277678648,0.0023220162840513147,0.9615646027496662,8.920092128330668e-05,0.03841528670405113,phase2-iswap-nested-mc-sensitivity-v1,103,0.999755859375,0.0011923547135666013,0.0006353795259001826,d7afe3e8591c9f15f67c89c21bc33b2a107ad44862c62dfab7e1ee7a75b94467,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-103/checkpoint_states/step-3200.pt,95d84a4beb0e0d4c41ccb6bf5f9530a08903c4399bbe09b32eda09d54a767dc9,0.00110423117636766,0.9990847706794739,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,tier1_schedule_control,0.03093945188541651,0.9799612018331734,0.0032534799783460098,0.9266516850958324
