cell,desired_direction,eligibility_rule,metric,n_common_eligible_seeds,n_resamples,optimizer_delta_difference,optimizer_delta_difference_ci_high,optimizer_delta_difference_ci_low,primary_ci_excludes_zero,primary_ci_high,primary_ci_low,primary_estimate,primary_function_success_count,primary_optimizer,qualitative_direction_agreement,replication_ci_direction_pass,replication_ci_excludes_zero,replication_ci_high,replication_ci_low,replication_estimate,replication_function_success_count,replication_optimizer,replication_supports_desired_direction,rng_seed,same_direction,two_optimizer_ci_direction_pass,two_optimizer_support_desired_direction
C16-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_interaction_energy,12,20000,1.5925557287725194e-05,2.91617104077583e-05,6.281945504345762e-06,True,-0.003576747372312641,-0.010962585417354375,-0.006852399892598744,12,adamw,True,True,True,-0.0035620116733753094,-0.010948930621005576,-0.00683647433531102,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffn32,increase,function_gate,walsh_target_coefficient,12,20000,0.0007795095443725586,0.0013202433784802754,0.00026642692585786195,True,1.0210820018236213,0.9332470532487303,0.980663973139599,12,adamw,True,True,True,1.021625056329261,0.9343831538164522,0.9814434826839715,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_target_error_energy,12,20000,1.9852922302258474e-05,3.541691182817883e-05,4.139115496097175e-06,True,-0.8914041763266236,-1.052022517240357,-0.9759941482852051,12,adamw,True,True,True,-0.8913914345169588,-1.0519995691320674,-0.9759742953629029,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_total_error_energy,12,20000,6.132939870440168e-05,0.00010385064040292488,3.09223305824465e-05,True,-1.4166595831139,-2.538536500821904,-1.9256871504170097,12,adamw,True,True,True,-1.4166078400009463,-2.5384447618025354,-1.9256258210183053,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffnnone,decrease,function_gate,attention_mean_distractor_mass,12,20000,0.026445407721136387,0.03923180976247141,0.014871654895250686,True,-0.13895524885544244,-0.17402757854676262,-0.15714245160537152,12,adamw,True,True,True,-0.11902156122087036,-0.14045615728828126,-0.13069704388423511,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffnnone,descriptive,function_gate,attention_self_mass,12,20000,-0.0558364011036853,-0.0009227082443734131,-0.12244962711896126,True,0.16296831693810715,0.026310346089303493,0.09668540333708127,12,adamw,True,False,False,0.09425699150888249,-0.0186786454481383,0.04084900223339597,12,sgd,False,20260815,True,False,False
C16-d16-L2-H1-m4-ffnnone,increase,function_gate,attention_target_mass,12,20000,-0.02349982464996477,0.028555109181130866,-0.07081391296039025,True,0.42067110020046433,0.3307055809690307,0.3747419447172433,12,adamw,True,True,True,0.3852105518182119,0.32037935716410476,0.35124212006727856,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffnnone,increase,function_gate,attention_target_over_distractor_log_margin,12,20000,-1.3110435642302036,-0.7899618891378256,-1.921919839084148,True,5.077479508817971,3.855753631501769,4.419500115560368,12,adamw,True,True,True,3.3630568462753825,2.89386324074779,3.108456551330164,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffnnone,increase,all_scheduled,donor_accuracy,12,20000,0.0,0.0,0.0,True,0.544921875,0.4739542643229167,0.51025390625,12,adamw,True,True,True,0.544921875,0.4739542643229167,0.51025390625,12,sgd,True,20260815,True,True,True
C16-d16-L2-H1-m4-ffnnone,decrease,all_scheduled,donor_risk,12,20000,8.471984074276406e-06,6.282959266930743e-05,-4.054640465559107e-05,True,-0.7426670780035092,-1.5161276417281593,-1.0653936825641115,12,adamw,True,True,True,-0.7426582177230486,-1.5160887139749928,-1.0653852105800372,12,sgd,True,20260815,True,True,True
