cell,confidence_interval_excludes_zero,confidence_interval_high,confidence_interval_low,confidence_level,confirmatory_sample_size_pass,desired_direction,direction,eligibility_rule,estimate,final_mean,initial_mean,metric,n_pairs,n_resamples,optimizer,population,rng_seed,standard_deviation,standardized_paired_effect,supports_desired_direction
C16-d16-L2-H4-m4-ffn32,True,2.0626455671629325,1.6466957313522774,0.95,True,increase,positive,function_gate,1.8501717861897002,1.6423488311702386,-0.2078229550194616,attention_target_over_distractor_log_margin,12,20000,adamw,claim_eligible,20260815,0.38511463645040683,4.804210515712135,True
C16-d16-L2-H4-m4-ffn32,True,0.50927734375,0.4684244791666667,0.95,True,increase,positive,all_scheduled,0.4894205729166667,1.0,0.5105794270833334,donor_accuracy,12,20000,adamw,claim_eligible,20260815,0.03791330094568254,12.90894120820151,True
C16-d16-L2-H4-m4-ffn32,True,-0.7925577255237617,-1.6899037563651897,0.95,True,decrease,negative,all_scheduled,-1.1851443054653525,8.93719616215094e-05,1.185233677426974,donor_risk,12,20000,adamw,claim_eligible,20260815,0.8425562078241939,-1.4066056299387475,True
C16-d16-L2-H4-m4-ffn32,True,0.15359054779012996,0.08223919135828814,0.95,True,descriptive,positive,function_gate,0.11974402765432994,0.7531060179074606,0.6333619902531306,embedding_coherence,12,20000,adamw,claim_eligible,20260815,0.06615086013634046,1.8101658452744394,False
C16-d16-L2-H4-m4-ffn32,True,-2.250810507933299,-2.767990713318189,0.95,True,descriptive,negative,function_gate,-2.4940879344940186,5.587125976880391,8.08121391137441,embedding_effective_rank,12,20000,adamw,claim_eligible,20260815,0.478620988285057,-5.2109873898981425,False
C16-d16-L2-H4-m4-ffn32,False,0.0047601504130398075,-0.009805437429698333,0.95,True,descriptive,negative,function_and_donor_gate,-0.003037875206549264,0.0001881817212658158,0.0032260569278150797,ffn_branch_signed,12,20000,adamw,claim_eligible,20260815,0.013547916339266438,-0.22423191363711595,False
C16-d16-L2-H4-m4-ffn32,True,0.23987455726601173,0.1640429334715009,0.95,True,increase,positive,function_and_donor_gate,0.20133256167173386,0.4722981924811999,0.27096563080946606,ffn_cancellation_fraction,12,20000,adamw,claim_eligible,20260815,0.0704271517478131,2.8587349718851245,True
C16-d16-L2-H4-m4-ffn32,True,0.30127156575520814,0.1936014811197917,0.95,True,increase,positive,function_and_donor_gate,0.24715169270833334,0.7486979166666666,0.5015462239583334,ffn_opposition_rate,12,20000,adamw,claim_eligible,20260815,0.09953489369235462,2.483065822848388,True
C16-d16-L2-H4-m4-ffn32,True,-0.0036967005344346704,-0.018032885248567252,0.95,True,descriptive,negative,function_and_donor_gate,-0.010686601643707641,-0.0002609714338177582,0.010425630209889883,ffn_skip_signed,12,20000,adamw,claim_eligible,20260815,0.01333578707977243,-0.8013476504822844,False
C16-d16-L2-H4-m4-ffn32,False,0.00048704445553083653,-0.027136473940049647,0.95,True,descriptive,negative,function_and_donor_gate,-0.013724477318343512,-7.278969557470798e-05,0.013651687622768804,ffn_total_signed,12,20000,adamw,claim_eligible,20260815,0.025771765607049482,-0.5325392729239081,False
C16-d16-L2-H4-m4-ffn32,True,0.509765625,0.47021484375,0.95,True,increase,positive,all_scheduled,0.4900716145833333,1.0,0.5099283854166666,function_accuracy,12,20000,adamw,claim_eligible,20260815,0.036610340119353046,13.386153009932581,True
C16-d16-L2-H4-m4-ffn32,True,0.27556209815714583,0.21969453311370066,0.95,True,increase,positive,function_gate,0.2457317031803541,0.23984564592440924,-0.005886057255944858,key_selectivity,12,20000,adamw,claim_eligible,20260815,0.05175864552522669,4.747645551516349,True
C16-d16-L2-H4-m4-ffn32,True,-0.14448794685595204,-0.19768935336129895,0.95,True,decrease,negative,all_scheduled,-0.17096802161540836,0.006810490624047816,0.17777851223945618,natural_swap_mae,12,20000,adamw,claim_eligible,20260815,0.04899422417493243,-3.489554625969218,True
C16-d16-L2-H4-m4-ffn32,True,-0.04682158019353817,-0.08326221285313598,0.95,True,decrease,negative,all_scheduled,-0.06421821459146788,9.462396974413423e-05,0.06431283856121202,natural_swap_mse,12,20000,adamw,claim_eligible,20260815,0.03380801169863865,-1.8994969347473858,True
C16-d16-L2-H4-m4-ffn32,False,0.032195686649841564,-0.003999731565515197,0.95,True,decrease,positive,function_and_donor_gate,0.013656618694464365,0.46705133312692243,0.4533947144324581,ov_distractor_gain,12,20000,adamw,claim_eligible,20260815,0.03346738849885088,0.4080574943854156,False
C16-d16-L2-H4-m4-ffn32,True,0.526071442652998,0.38550670950256366,0.95,True,increase,positive,function_and_donor_gate,0.4566028251914152,0.4476363266488382,-0.008966498542577028,ov_log_target_over_distractor_gain,12,20000,adamw,claim_eligible,20260815,0.12920885204908353,3.5338354760551707,True
C16-d16-L2-H4-m4-ffn32,True,0.542987227369061,0.385607213350401,0.95,True,increase,positive,function_and_donor_gate,0.45748261133364093,0.8976128672948107,0.4401302559611698,ov_target_gain,12,20000,adamw,claim_eligible,20260815,0.1441956174997355,3.1726526732650533,True
C16-d16-L2-H4-m4-ffn32,True,0.023579392151441406,0.006103932535431039,0.95,True,increase,positive,function_and_donor_gate,0.014587115962058306,0.2370183194677035,0.2224312035056452,qk_cancellation_fraction,12,20000,adamw,claim_eligible,20260815,0.016189243935578315,0.9010375049078673,True
C16-d16-L2-H4-m4-ffn32,True,-0.005140324288513441,-0.00998801191718561,0.95,True,descriptive,negative,function_and_donor_gate,-0.00740029456285396,1.6648665382090755e-05,0.00741694322823605,qk_content_energy,12,20000,adamw,claim_eligible,20260815,0.004411283099093943,-1.6775832329541365,False
C16-d16-L2-H4-m4-ffn32,False,0.0009097082596283561,-0.0035514872268248487,0.95,True,descriptive,negative,function_and_donor_gate,-0.0013852481572508661,-1.2907064579792404e-05,0.0013723410926710737,qk_content_signed,12,20000,adamw,claim_eligible,20260815,0.004132570253975777,-0.33520256695410694,False
C16-d16-L2-H4-m4-ffn32,True,0.04180908203125,0.018371073404947924,0.95,True,increase,positive,function_and_donor_gate,0.029296875,0.53216552734375,0.50286865234375,qk_opposition_rate,12,20000,adamw,claim_eligible,20260815,0.02163642484482864,1.3540534173325913,True
C16-d16-L2-H4-m4-ffn32,True,-0.0001888765792458004,-0.0013348969853423632,0.95,True,descriptive,negative,function_and_donor_gate,-0.0007980893754080398,-6.2411077266233406e-06,0.0007918482676814165,qk_route_signed,12,20000,adamw,claim_eligible,20260815,0.0010615449205043986,-0.751818750193655,False
C16-d16-L2-H4-m4-ffn32,True,-0.31192822543477344,-0.45003233533304104,0.95,True,increase,negative,function_and_donor_gate,-0.38324585273706663,-0.6490629613690544,-0.26581710863198776,qk_suppression_log_ratio,12,20000,adamw,claim_eligible,20260815,0.1280353243022218,-2.99328216510337,False
C16-d16-L2-H4-m4-ffn32,False,0.0006532359129669327,-0.004826507784945496,0.95,True,descriptive,negative,function_and_donor_gate,-0.002183337551836454,-1.9148174885685876e-05,0.0021641893769507683,qk_total_signed,12,20000,adamw,claim_eligible,20260815,0.005075967270989744,-0.4301323147441676,False
C16-d16-L2-H4-m4-ffn32,True,-0.7947306523965079,-1.6918444206291343,0.95,True,decrease,negative,all_scheduled,-1.1873401601084577,8.952627892237312e-05,1.18742968638738,risk,12,20000,adamw,claim_eligible,20260815,0.8406848398285861,-1.4123487231559377,True
C16-d16-L2-H4-m4-ffn32,True,1.0322350782856422,0.9216971686216615,0.95,True,increase,positive,function_gate,0.9788785551597053,0.99419005215168,0.015311496991974613,target_key_effect,12,20000,adamw,claim_eligible,20260815,0.10188724173338957,9.607469379936271,True
C16-d16-L2-H4-m4-ffn32,True,1.018166824542762,0.9328815443829324,0.95,True,increase,positive,function_gate,0.978416400651137,0.9992224077383677,0.020806007087230682,value_flip_effect,12,20000,adamw,claim_eligible,20260815,0.07892709485310152,12.396457800355604,True
C16-d16-L2-H4-m4-ffn32,True,-0.5837520059831703,-2.3002198401481904,0.95,True,decrease,negative,function_gate,-1.3331109992106274,5.641217633941172e-05,1.3331674113869667,walsh_bias_energy,12,20000,adamw,claim_eligible,20260815,1.612904216526149,-0.826528311818704,True
C16-d16-L2-H4-m4-ffn32,True,-0.03769978704560991,-0.08962936218420811,0.95,True,decrease,negative,function_gate,-0.05900127562495072,3.637484473983932e-05,0.05903765046969056,walsh_distractor_direct_energy,12,20000,adamw,claim_eligible,20260815,0.049542853484440603,-1.1909139558035473,True
C16-d16-L2-H4-m4-ffn32,True,-0.007034709805888424,-0.029418933837769144,0.95,True,decrease,negative,function_gate,-0.01672899639455257,4.1312171106255846e-05,0.016770308565658826,walsh_interaction_energy,12,20000,adamw,claim_eligible,20260815,0.02082239095041093,-0.803413807491806,True
C16-d16-L2-H4-m4-ffn32,True,1.0194086343341042,0.9334624625179762,0.95,True,increase,positive,function_gate,0.9793185173378637,0.9992232720057169,0.019904754667853315,walsh_target_coefficient,12,20000,adamw,claim_eligible,20260815,0.07946142552426498,12.324451907030173,True
C16-d16-L2-H4-m4-ffn32,True,-0.8925977129033376,-1.0518724623840776,0.95,True,decrease,negative,function_gate,-0.9753427212845054,4.432048293286547e-05,0.9753870417674383,walsh_target_error_energy,12,20000,adamw,claim_eligible,20260815,0.147096813240989,-6.630617617028857,True
C16-d16-L2-H4-m4-ffn32,True,-1.6126084448968117,-3.3848196856016632,0.95,True,decrease,negative,function_gate,-2.384183999771267,0.00017841967504258113,2.3843624194463096,walsh_total_error_energy,12,20000,adamw,claim_eligible,20260815,1.659275056382276,-1.4368829270353238,True
C16-d16-L2-H4-m4-ffnnone,True,-0.08592879989082576,-0.09773329338907691,0.95,True,decrease,negative,all_scheduled,-0.09171261927015924,0.10896066908511177,0.200673288355271,attention_mean_distractor_mass,12,20000,adamw,all_scheduled,20260815,0.01078110120855251,-8.506795131225072,True
C16-d16-L2-H4-m4-ffnnone,True,0.11966898360115008,0.08234163159116482,0.95,True,descriptive,positive,all_scheduled,0.10294571309350431,0.3056918394674237,0.20274612637391934,attention_self_mass,12,20000,adamw,all_scheduled,20260815,0.03482956404621004,2.955699157098875,False
C16-d16-L2-H4-m4-ffnnone,True,0.18876762927296414,0.1555736412507637,0.95,True,increase,positive,all_scheduled,0.17219213175121695,0.3674261612274374,0.1952340294762204,attention_target_mass,12,20000,adamw,all_scheduled,20260815,0.0305735916079856,5.632054420006108,True
C16-d16-L2-H4-m4-ffnnone,True,2.142408684506518,1.6066199591645274,0.95,True,increase,positive,all_scheduled,1.9097514963068534,1.738021908250327,-0.17172958805652647,attention_target_over_distractor_log_margin,12,20000,adamw,all_scheduled,20260815,0.5003606536114269,3.8167499433117693,True
C16-d16-L2-H4-m4-ffnnone,True,0.5367838541666666,0.4671223958333333,0.95,True,increase,positive,all_scheduled,0.5011393229166666,0.9990234375,0.4978841145833333,donor_accuracy,12,20000,adamw,all_scheduled,20260815,0.06478028159576263,7.735985558751366,True
C16-d16-L2-H4-m4-ffnnone,True,-0.7038277491832109,-1.5908283924586915,0.95,True,decrease,negative,all_scheduled,-1.0795881369782971,0.0019344072467598987,1.081522544225057,donor_risk,12,20000,adamw,all_scheduled,20260815,0.8230837081057499,-1.3116383259035318,True
C16-d16-L2-H4-m4-ffnnone,True,0.19874195270240302,0.12276013555626075,0.95,True,descriptive,positive,all_scheduled,0.15769170224666595,0.7769653697808584,0.6192736675341924,embedding_coherence,12,20000,adamw,all_scheduled,20260815,0.07087255350685615,2.2250038194462824,False
C16-d16-L2-H4-m4-ffnnone,True,-2.2377095351616543,-2.6608795315027236,0.95,True,descriptive,negative,all_scheduled,-2.447778026262919,5.3097041845321655,7.757482210795085,embedding_effective_rank,12,20000,adamw,all_scheduled,20260815,0.3951874225960558,-6.193967434952848,False
C16-d16-L2-H4-m4-ffnnone,True,0.5260416666666666,0.4576822916666667,0.95,True,increase,positive,all_scheduled,0.4915364583333333,0.9991861979166666,0.5076497395833334,function_accuracy,12,20000,adamw,all_scheduled,20260815,0.06336150155933191,7.757651669177331,True
C16-d16-L2-H4-m4-ffnnone,True,0.2839623359507338,0.24459742306838356,0.95,True,increase,positive,all_scheduled,0.2639047548097248,0.2584654949605465,-0.005439259849178295,key_selectivity,12,20000,adamw,all_scheduled,20260815,0.036150914952005606,7.300085078346924,True
C16-d16-L2-H4-m4-ffnnone,True,-0.15858086715452377,-0.22904347922691765,0.95,True,decrease,negative,all_scheduled,-0.19127865853564194,0.009484976180829108,0.20076363471647105,natural_swap_mae,12,20000,adamw,all_scheduled,20260815,0.0650832286903646,-2.938985394311887,True
C16-d16-L2-H4-m4-ffnnone,True,-0.04928035355574139,-0.11864895145246615,0.95,True,decrease,negative,all_scheduled,-0.0793275418424552,0.0020329966476613968,0.0813605384901166,natural_swap_mse,12,20000,adamw,all_scheduled,20260815,0.06463448052856585,-1.2273254336343835,True
C16-d16-L2-H4-m4-ffnnone,True,0.04440224302622176,0.0047347539570182584,0.95,True,decrease,positive,all_scheduled,0.022333027484516304,0.47767773518959683,0.4553447077050805,ov_distractor_gain,12,20000,adamw,all_scheduled,20260815,0.03647548477811435,0.6122750011513579,False
C16-d16-L2-H4-m4-ffnnone,True,0.7956584146600411,0.6367540803143735,0.95,True,increase,positive,all_scheduled,0.7186393856682116,0.7120889841365473,-0.0065504015316643445,ov_log_target_over_distractor_gain,12,20000,adamw,all_scheduled,20260815,0.14662022607341277,4.901365963713552,True
C16-d16-L2-H4-m4-ffnnone,True,0.7711950053228065,0.6149139191024006,0.95,True,increase,positive,all_scheduled,0.6943181866469482,1.1481050685979426,0.4537868819509943,ov_target_gain,12,20000,adamw,all_scheduled,20260815,0.1445033785656852,4.8048578070535575,True
C16-d16-L2-H4-m4-ffnnone,True,0.027241978383002168,0.013799433573149146,0.95,True,increase,positive,all_scheduled,0.020638344964633386,0.24350676980490485,0.22286842484027147,qk_cancellation_fraction,12,20000,adamw,all_scheduled,20260815,0.012304421474395859,1.677311282580778,True
C16-d16-L2-H4-m4-ffnnone,True,-0.004792311919406299,-0.009481801273203238,0.95,True,descriptive,negative,all_scheduled,-0.0070012116799726964,0.00011504517019500504,0.0071162568501677015,qk_content_energy,12,20000,adamw,all_scheduled,20260815,0.004330853632208044,-1.616589308838682,False
C16-d16-L2-H4-m4-ffnnone,False,0.002119702856589351,-0.0014675002743899765,0.95,True,descriptive,positive,all_scheduled,0.00037515061141372524,-0.0001128441492710408,-0.00048799476068476605,qk_content_signed,12,20000,adamw,all_scheduled,20260815,0.0033292183754131885,0.11268429075853739,False
C16-d16-L2-H4-m4-ffnnone,True,0.03790283203125,0.020772298177083332,0.95,True,increase,positive,all_scheduled,0.02978515625,0.53497314453125,0.50518798828125,qk_opposition_rate,12,20000,adamw,all_scheduled,20260815,0.01585393857732998,1.878722823651574,True
C16-d16-L2-H4-m4-ffnnone,False,0.001133582911983429,-0.00026415906839692585,0.95,True,descriptive,positive,all_scheduled,0.0004220376316415771,0.00017047156372029804,-0.00025156606792127906,qk_route_signed,12,20000,adamw,all_scheduled,20260815,0.0012898383909848215,0.3272019460665468,False
C16-d16-L2-H4-m4-ffnnone,True,-0.42055143221077756,-0.5515816550956515,0.95,True,increase,negative,all_scheduled,-0.48511101613015245,-0.7315433512364203,-0.2464323351062679,qk_suppression_log_ratio,12,20000,adamw,all_scheduled,20260815,0.12153122544506846,-3.991657406181758,False
C16-d16-L2-H4-m4-ffnnone,False,0.00317321564882888,-0.0016262985639135265,0.95,True,descriptive,positive,all_scheduled,0.00079718824866859,5.76274217299518e-05,-0.0007395608269386381,qk_total_signed,12,20000,adamw,all_scheduled,20260815,0.004432086576743556,0.17986748112089415,False
C16-d16-L2-H4-m4-ffnnone,True,-0.6949764409621367,-1.5839073150483045,0.95,True,decrease,negative,all_scheduled,-1.0721853420567033,0.001154090421247626,1.073339432477951,risk,12,20000,adamw,all_scheduled,20260815,0.8253068564178625,-1.2991353866977247,True
C16-d16-L2-H4-m4-ffnnone,True,1.075053117563948,0.9610369049555932,0.95,True,increase,positive,all_scheduled,1.0159991350956261,1.008327230811119,-0.007671904284507036,target_key_effect,12,20000,adamw,all_scheduled,20260815,0.10502310330654664,9.674053642559747,True
C16-d16-L2-H4-m4-ffnnone,True,1.066164445124256,0.9294049196352716,0.95,True,increase,positive,all_scheduled,0.9964798802975565,0.9987253944079081,0.002245514110351602,value_flip_effect,12,20000,adamw,all_scheduled,20260815,0.126295690783288,7.890054475472374,True
C16-d16-L2-H4-m4-ffnnone,True,-0.34454374566328183,-1.948980268658715,0.95,True,decrease,negative,all_scheduled,-1.0017021486084257,0.0003721613267468153,1.0020743099351723,walsh_bias_energy,12,20000,adamw,all_scheduled,20260815,1.498853656960569,-0.6683121757461729,True
C16-d16-L2-H4-m4-ffnnone,True,-0.044928802206874285,-0.14308123025141034,0.95,True,decrease,negative,all_scheduled,-0.08872291157520824,0.00046950502132858674,0.08919241659653683,walsh_distractor_direct_energy,12,20000,adamw,all_scheduled,20260815,0.09107933742445544,-0.9741277668911271,True
C16-d16-L2-H4-m4-ffnnone,True,-0.0030504510292379,-0.015905639431741746,0.95,True,decrease,negative,all_scheduled,-0.008293443754610053,0.0007324435211254846,0.009025887275735537,walsh_interaction_energy,12,20000,adamw,all_scheduled,20260815,0.012236182925361603,-0.6777803016838247,True
C16-d16-L2-H4-m4-ffnnone,True,1.0656723711756055,0.928492606501095,0.95,True,increase,positive,all_scheduled,0.9958845777437091,0.9985775301853815,0.002692952441672484,walsh_target_coefficient,12,20000,adamw,all_scheduled,20260815,0.1265905080219674,7.866976705480099,True
C16-d16-L2-H4-m4-ffnnone,True,-0.883166699677319,-1.1624472981775549,0.95,True,decrease,negative,all_scheduled,-1.0184635490732035,0.0003825803044795369,1.018846129377683,walsh_target_error_energy,12,20000,adamw,all_scheduled,20260815,0.25837088974402317,-3.9418664776137513,True
C16-d16-L2-H4-m4-ffnnone,True,-1.396021290467737,-3.078480375412558,0.95,True,decrease,negative,all_scheduled,-2.1171821068928693,0.001956690231357546,2.119138797124227,walsh_total_error_energy,12,20000,adamw,all_scheduled,20260815,1.5514953482958316,-1.364607447401238,True
C16-d16-L2-H4-m4-ffnnone,True,-0.08592879989082576,-0.09773329338907691,0.95,True,decrease,negative,function_gate,-0.09171261927015924,0.10896066908511177,0.200673288355271,attention_mean_distractor_mass,12,20000,adamw,claim_eligible,20260815,0.01078110120855251,-8.506795131225072,True
C16-d16-L2-H4-m4-ffnnone,True,0.11966898360115008,0.08234163159116482,0.95,True,descriptive,positive,function_gate,0.10294571309350431,0.3056918394674237,0.20274612637391934,attention_self_mass,12,20000,adamw,claim_eligible,20260815,0.03482956404621004,2.955699157098875,False
C16-d16-L2-H4-m4-ffnnone,True,0.18876762927296414,0.1555736412507637,0.95,True,increase,positive,function_gate,0.17219213175121695,0.3674261612274374,0.1952340294762204,attention_target_mass,12,20000,adamw,claim_eligible,20260815,0.0305735916079856,5.632054420006108,True
C16-d16-L2-H4-m4-ffnnone,True,2.142408684506518,1.6066199591645274,0.95,True,increase,positive,function_gate,1.9097514963068534,1.738021908250327,-0.17172958805652647,attention_target_over_distractor_log_margin,12,20000,adamw,claim_eligible,20260815,0.5003606536114269,3.8167499433117693,True
C16-d16-L2-H4-m4-ffnnone,True,0.5367838541666666,0.4671223958333333,0.95,True,increase,positive,all_scheduled,0.5011393229166666,0.9990234375,0.4978841145833333,donor_accuracy,12,20000,adamw,claim_eligible,20260815,0.06478028159576263,7.735985558751366,True
C16-d16-L2-H4-m4-ffnnone,True,-0.7038277491832109,-1.5908283924586915,0.95,True,decrease,negative,all_scheduled,-1.0795881369782971,0.0019344072467598987,1.081522544225057,donor_risk,12,20000,adamw,claim_eligible,20260815,0.8230837081057499,-1.3116383259035318,True
C16-d16-L2-H4-m4-ffnnone,True,0.19874195270240302,0.12276013555626075,0.95,True,descriptive,positive,function_gate,0.15769170224666595,0.7769653697808584,0.6192736675341924,embedding_coherence,12,20000,adamw,claim_eligible,20260815,0.07087255350685615,2.2250038194462824,False
C16-d16-L2-H4-m4-ffnnone,True,-2.2377095351616543,-2.6608795315027236,0.95,True,descriptive,negative,function_gate,-2.447778026262919,5.3097041845321655,7.757482210795085,embedding_effective_rank,12,20000,adamw,claim_eligible,20260815,0.3951874225960558,-6.193967434952848,False
C16-d16-L2-H4-m4-ffnnone,True,0.5260416666666666,0.4576822916666667,0.95,True,increase,positive,all_scheduled,0.4915364583333333,0.9991861979166666,0.5076497395833334,function_accuracy,12,20000,adamw,claim_eligible,20260815,0.06336150155933191,7.757651669177331,True
C16-d16-L2-H4-m4-ffnnone,True,0.2839623359507338,0.24459742306838356,0.95,True,increase,positive,function_gate,0.2639047548097248,0.2584654949605465,-0.005439259849178295,key_selectivity,12,20000,adamw,claim_eligible,20260815,0.036150914952005606,7.300085078346924,True
C16-d16-L2-H4-m4-ffnnone,True,-0.15858086715452377,-0.22904347922691765,0.95,True,decrease,negative,all_scheduled,-0.19127865853564194,0.009484976180829108,0.20076363471647105,natural_swap_mae,12,20000,adamw,claim_eligible,20260815,0.0650832286903646,-2.938985394311887,True
C16-d16-L2-H4-m4-ffnnone,True,-0.04928035355574139,-0.11864895145246615,0.95,True,decrease,negative,all_scheduled,-0.0793275418424552,0.0020329966476613968,0.0813605384901166,natural_swap_mse,12,20000,adamw,claim_eligible,20260815,0.06463448052856585,-1.2273254336343835,True
C16-d16-L2-H4-m4-ffnnone,False,0.020511034876108142,-0.0013438142742961533,0.95,True,decrease,positive,function_and_donor_gate,0.009551551938056946,0.4691478066146374,0.45959625467658044,ov_distractor_gain,10,20000,adamw,claim_eligible,20260815,0.01878506537473744,0.5084651954899279,False
C16-d16-L2-H4-m4-ffnnone,True,0.8261003120010718,0.6630431052262429,0.95,True,increase,positive,function_and_donor_gate,0.7496852876618505,0.7175103048910387,-0.032174982770811766,ov_log_target_over_distractor_gain,10,20000,adamw,claim_eligible,20260815,0.13980988791250107,5.362176444423124,True
C16-d16-L2-H4-m4-ffnnone,True,0.7695150776719674,0.6056014482770115,0.95,True,increase,positive,function_and_donor_gate,0.6905109500512481,1.1408703420311213,0.4503593919798732,ov_target_gain,10,20000,adamw,claim_eligible,20260815,0.13997948143095554,4.932944050030937,True
C16-d16-L2-H4-m4-ffnnone,True,0.026123982267454264,0.011323781870305541,0.95,True,increase,positive,function_and_donor_gate,0.01874111369252205,0.23995526172220707,0.22121414802968503,qk_cancellation_fraction,10,20000,adamw,claim_eligible,20260815,0.012662378856594525,1.4800626252595295,True
C16-d16-L2-H4-m4-ffnnone,True,-0.005328544697405371,-0.010424177002855917,0.95,True,descriptive,negative,function_and_donor_gate,-0.00776811444804375,2.231122569460453e-05,0.007790425673738355,qk_content_energy,10,20000,adamw,claim_eligible,20260815,0.00435421216283292,-1.7840459209478874,False
C16-d16-L2-H4-m4-ffnnone,False,0.0010775619003561584,-0.0022817421951526738,0.95,True,descriptive,negative,function_and_donor_gate,-0.0005011389879655326,-4.247055330779404e-05,0.00045866843465773853,qk_content_signed,10,20000,adamw,claim_eligible,20260815,0.0028681546479963514,-0.17472523258661124,False
C16-d16-L2-H4-m4-ffnnone,True,0.0378662109375,0.0185791015625,0.95,True,increase,positive,function_and_donor_gate,0.0287841796875,0.5328125,0.5040283203125,qk_opposition_rate,10,20000,adamw,claim_eligible,20260815,0.016561802143613732,1.7379859654101257,True
C16-d16-L2-H4-m4-ffnnone,False,0.000678318254340126,-0.0005471097994423246,0.95,True,descriptive,positive,function_and_donor_gate,5.489587694569309e-05,8.645882206792522e-06,-4.624999473890057e-05,qk_route_signed,10,20000,adamw,claim_eligible,20260815,0.0010520131326378782,0.05218174112336793,False
C16-d16-L2-H4-m4-ffnnone,True,-0.4101194257929456,-0.5576970992606949,0.95,True,increase,negative,function_and_donor_gate,-0.4824832318467088,-0.7172755369450897,-0.2347923050983809,qk_suppression_log_ratio,10,20000,adamw,claim_eligible,20260815,0.12505506980891753,-3.858166107011389,False
C16-d16-L2-H4-m4-ffnnone,False,0.0015909512705269402,-0.002685962271177686,0.95,True,descriptive,negative,function_and_donor_gate,-0.00044624306535752113,-3.3824671822912934e-05,0.0004124183935346082,qk_total_signed,10,20000,adamw,claim_eligible,20260815,0.003649883803287369,-0.12226226625505172,False
C16-d16-L2-H4-m4-ffnnone,True,-0.6949764409621367,-1.5839073150483045,0.95,True,decrease,negative,all_scheduled,-1.0721853420567033,0.001154090421247626,1.073339432477951,risk,12,20000,adamw,claim_eligible,20260815,0.8253068564178625,-1.2991353866977247,True
C16-d16-L2-H4-m4-ffnnone,True,1.075053117563948,0.9610369049555932,0.95,True,increase,positive,function_gate,1.0159991350956261,1.008327230811119,-0.007671904284507036,target_key_effect,12,20000,adamw,claim_eligible,20260815,0.10502310330654664,9.674053642559747,True
C16-d16-L2-H4-m4-ffnnone,True,1.066164445124256,0.9294049196352716,0.95,True,increase,positive,function_gate,0.9964798802975565,0.9987253944079081,0.002245514110351602,value_flip_effect,12,20000,adamw,claim_eligible,20260815,0.126295690783288,7.890054475472374,True
C16-d16-L2-H4-m4-ffnnone,True,-0.34454374566328183,-1.948980268658715,0.95,True,decrease,negative,function_gate,-1.0017021486084257,0.0003721613267468153,1.0020743099351723,walsh_bias_energy,12,20000,adamw,claim_eligible,20260815,1.498853656960569,-0.6683121757461729,True
C16-d16-L2-H4-m4-ffnnone,True,-0.044928802206874285,-0.14308123025141034,0.95,True,decrease,negative,function_gate,-0.08872291157520824,0.00046950502132858674,0.08919241659653683,walsh_distractor_direct_energy,12,20000,adamw,claim_eligible,20260815,0.09107933742445544,-0.9741277668911271,True
C16-d16-L2-H4-m4-ffnnone,True,-0.0030504510292379,-0.015905639431741746,0.95,True,decrease,negative,function_gate,-0.008293443754610053,0.0007324435211254846,0.009025887275735537,walsh_interaction_energy,12,20000,adamw,claim_eligible,20260815,0.012236182925361603,-0.6777803016838247,True
C16-d16-L2-H4-m4-ffnnone,True,1.0656723711756055,0.928492606501095,0.95,True,increase,positive,function_gate,0.9958845777437091,0.9985775301853815,0.002692952441672484,walsh_target_coefficient,12,20000,adamw,claim_eligible,20260815,0.1265905080219674,7.866976705480099,True
C16-d16-L2-H4-m4-ffnnone,True,-0.883166699677319,-1.1624472981775549,0.95,True,decrease,negative,function_gate,-1.0184635490732035,0.0003825803044795369,1.018846129377683,walsh_target_error_energy,12,20000,adamw,claim_eligible,20260815,0.25837088974402317,-3.9418664776137513,True
C16-d16-L2-H4-m4-ffnnone,True,-1.396021290467737,-3.078480375412558,0.95,True,decrease,negative,function_gate,-2.1171821068928693,0.001956690231357546,2.119138797124227,walsh_total_error_energy,12,20000,adamw,claim_eligible,20260815,1.5514953482958316,-1.364607447401238,True
C64-d16-L2-H1-m4-ffn32,True,-0.11295827561261834,-0.1457062025607835,0.95,True,decrease,negative,all_scheduled,-0.13184056912238398,0.061614154993246,0.19345472411563,attention_mean_distractor_mass,12,20000,adamw,all_scheduled,20260815,0.03058957903603062,-4.309983114415946,True
C64-d16-L2-H1-m4-ffn32,False,0.07718201652945329,-0.07488444746316718,0.95,True,descriptive,positive,all_scheduled,0.004573026672005653,0.2369509826724728,0.23237795600046715,attention_self_mass,12,20000,adamw,all_scheduled,20260815,0.14051028559222345,0.03254584995490713,False
C64-d16-L2-H1-m4-ffn32,True,0.42301630014553665,0.3541027523363785,0.95,True,increase,positive,all_scheduled,0.3909486708386491,0.5782065648430338,0.18725789400438467,attention_target_mass,12,20000,adamw,all_scheduled,20260815,0.06443353780673482,6.06747175688661,True
C64-d16-L2-H1-m4-ffn32,True,4.8698662042307355,3.9084028537540387,0.95,True,increase,positive,all_scheduled,4.319523165157686,4.1244132071733475,-0.1951099579843382,attention_target_over_distractor_log_margin,12,20000,adamw,all_scheduled,20260815,0.9064999826069077,4.765055982390232,True
