attention_mean_distractor_mass,attention_self_mass,attention_target_mass,attention_target_over_distractor_log_margin,cell,cell_index,d_model,donor_accuracy,donor_gate_pass,donor_risk,embedding_coherence,embedding_effective_rank,ffn_branch_signed,ffn_cancellation_fraction,ffn_opposition_rate,ffn_skip_signed,ffn_total_signed,ffn_width,final_step,function_accuracy,function_and_donor_gate_pass,function_gate_pass,initial_step,key_selectivity,memory_size,natural_swap_mae,natural_swap_mse,num_concepts,num_heads,num_layers,optimizer,ov_distractor_gain,ov_log_target_over_distractor_gain,ov_target_gain,qk_cancellation_fraction,qk_content_energy,qk_content_signed,qk_opposition_rate,qk_route_signed,qk_suppression_log_ratio,qk_total_signed,raw_cell_id,risk,seed,step,target_key_effect,value_flip_effect,walsh_bias_energy,walsh_distractor_direct_energy,walsh_interaction_energy,walsh_target_coefficient,walsh_target_error_energy,walsh_total_error_energy
0.1992664858698845,0.20325683057308197,0.19894374161958694,-0.11000782623887062,C16-d16-L2-H1-m4-ffn32,4,16,0.52734375,True,0.5700770020484924,0.7056615352630615,7.869094371795654,0.005233658594079316,0.2676069587469101,0.4912109375,0.008305503986775875,0.013539161533117294,32,400,0.52734375,True,True,0,-0.0003227408742532134,4,0.17308124899864197,0.052148304879665375,16,1,2,adamw,0.950837105512619,0.00630471296608448,0.9429695904254913,0.25507186353206635,0.02915549837052822,0.011120992247015238,0.53125,-0.0008441533427685499,-0.06563345342874527,0.010276839137077332,cell-004-3bbcb7f3f746,0.5898392200469971,5,0,0.03437875956296921,0.04787174239754677,0.2023766040802002,0.04043114557862282,0.024815311655402184,0.034711793065071106,0.9490640163421631,1.2166872024536133
0.07171829417347908,0.33919838070869446,0.445646733045578,2.318480044603348,C16-d16-L2-H1-m4-ffn32,4,16,0.998046875,True,0.010930933989584446,0.8103969097137451,6.432360649108887,-0.00027043827867601067,0.1383313164114952,0.388671875,-0.0002040577819570899,-0.0004744957550428808,32,400,0.998046875,True,True,0,0.373928427696228,4,0.0355166420340538,0.0068872589617967606,16,1,2,adamw,0.9119313359260559,0.4347103089094162,1.6038253009319305,0.21066570281982422,0.00016205283463932574,-0.0001214285584865138,0.53125,-0.0009589561086613685,-1.7611873373389244,-0.0010803847835632041,cell-004-3bbcb7f3f746,0.010910208337008953,5,50,0.9764241576194763,0.9501165151596069,0.00306114973500371,0.004930903669446707,0.0012250992003828287,0.9471461176872253,0.00880705937743187,0.01802421174943447
0.06793067324906588,0.2782977446913719,0.5179102569818497,2.9284055829048157,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.0004202427517157048,0.8012735247612,6.522608280181885,-0.0002979456330649555,0.2658950984477997,0.5712890625,-0.00019568016432458535,-0.0004936257319059223,32,400,1.0,True,True,0,0.4499795734882355,4,0.01131978165358305,0.000288936251308769,16,1,2,adamw,0.8789725303649902,0.5417248122394085,1.7435739040374756,0.2243725284934044,6.137475656942115e-05,-0.0001409264514222741,0.5283203125,-0.00011397819616831839,-1.541246972978115,-0.00025490461121080443,cell-004-3bbcb7f3f746,0.00036703574005514383,5,100,1.0124213695526123,0.9951621890068054,0.00023200002033263445,0.00013555368059314787,9.09686932573095e-05,0.9947643280029297,0.00032143312273547053,0.0007799555314704776
0.06260273605585098,0.2868323028087616,0.5253594815731049,3.0945592522621155,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,5.9439575124997646e-05,0.8065136671066284,6.504706859588623,-0.00013916203170083463,0.34536461532115936,0.66015625,-0.00011373705638106912,-0.0002528991171857342,32,400,1.0,True,True,0,0.4627567529678345,4,0.005137923639267683,5.772535587311722e-05,16,1,2,adamw,0.8224346041679382,0.6019916236400604,1.7874064147472382,0.24567022919654846,1.9577710986595775e-05,-7.729265780653805e-05,0.5576171875,9.277388744521886e-05,-1.1490895748138428,1.548121144878678e-05,cell-004-3bbcb7f3f746,5.470881296787411e-05,5,400,1.019773244857788,1.0006674528121948,3.4309490729356185e-05,2.0864064936176874e-05,2.7587801014306024e-05,1.0008094310760498,3.67548200301826e-05,0.00011951617489103228
0.1838582083582878,0.28760765492916107,0.1608176976442337,-0.2302779108285904,C16-d16-L2-H1-m4-ffn32,4,16,0.564453125,True,0.6136103868484497,0.6050840020179749,7.846508026123047,-0.0010918639600276947,0.33154380321502686,0.5908203125,0.0020677840802818537,0.0009759203530848026,32,400,0.55078125,True,True,0,-0.02304050698876381,4,0.1428593099117279,0.04597601294517517,16,1,2,adamw,0.9735757112503052,0.12634804099798203,1.0890954732894897,0.21816083788871765,0.012749625835567713,0.003635988337919116,0.4814453125,-0.0006331976619549096,-0.5180404335260391,0.0030027914326637983,cell-004-3bbcb7f3f746,0.6259983777999878,6,0,0.04920230805873871,0.05983433872461319,0.3026975989341736,0.05028264969587326,0.004745393060147762,0.06014065071940422,0.8893184661865234,1.2470440864562988
0.06931564956903458,0.2620279937982559,0.5300250798463821,2.723286986351013,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.007870008237659931,0.7691490054130554,6.072056293487549,-0.0007548705325461924,0.2157810926437378,0.49609375,-0.0037556050810962915,-0.004510475788265467,32,400,0.998046875,True,True,0,0.46070942282676697,4,0.032538093626499176,0.009967413730919361,16,1,2,adamw,0.9923001825809479,0.9029670357704163,2.4589178562164307,0.21052314341068268,0.0002296518359798938,-0.000539446780749131,0.4951171875,-0.002832402242347598,-1.735078126192093,-0.0033718483755365014,cell-004-3bbcb7f3f746,0.010049400851130486,6,50,1.017423152923584,0.9849669933319092,0.004097524099051952,0.0035378539469093084,0.0008623280446045101,0.9876919984817505,0.005656685214489698,0.014154389500617981
0.06441601738333702,0.22530898451805115,0.5814429670572281,3.499026298522949,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.00038325009518302977,0.775544285774231,5.902798175811768,5.0165046559413895e-05,0.28721293807029724,0.66796875,-0.00028288617613725364,-0.00023272109683603048,32,400,1.0,True,True,0,0.517026960849762,4,0.0068492586724460125,0.00013093376765027642,16,1,2,adamw,0.9482897222042084,1.0816117525100708,2.808328866958618,0.22176523506641388,1.9307120965095237e-05,-0.00027552098254091106,0.5166015625,-2.0786610548384488e-05,-1.3329361081123352,-0.00029630765493493527,cell-004-3bbcb7f3f746,0.0004162231634836644,6,100,1.0273287296295166,0.9997076988220215,0.00030459044501185417,9.152063285000622e-05,6.590428529307246e-05,0.9996777772903442,0.0003407034382689744,0.0008027188014239073
0.06409025611355901,0.22837047278881073,0.5793587565422058,3.6014909744262695,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,4.0537401218898594e-05,0.7718527913093567,5.84661865234375,5.1663480917341076e-05,0.36059196293354034,0.67578125,-0.00019662472914205864,-0.00014496124640572816,32,400,1.0,True,True,0,0.5152685046195984,4,0.002971193054690957,2.340868923056405e-05,16,1,2,adamw,0.9343818426132202,1.1585675776004791,2.965141534805298,0.23323028534650803,8.46754892336321e-06,-0.0001788829663382785,0.509765625,1.2170617992524058e-05,-0.9675995707511902,-0.00016671237244736403,cell-004-3bbcb7f3f746,4.325223562773317e-05,6,400,1.0305274724960327,1.000386118888855,2.070446680590976e-05,1.8079166693496518e-05,1.6057805623859167e-05,1.0002702474594116,2.1954989279038273e-05,7.679643022129312e-05
0.2193453013896942,0.12614203989505768,0.21582207083702087,-0.22426451742649078,C16-d16-L2-H1-m4-ffn32,4,16,0.525390625,True,0.5223815441131592,0.602362334728241,7.592530250549316,-0.0016692597419023514,0.19190878421068192,0.3720703125,0.008309731958433986,0.006640471983700991,32,400,0.54296875,True,True,0,-0.003523237304762006,4,0.11797395348548889,0.027957400307059288,16,1,2,adamw,0.8363679945468903,0.1673627272248268,0.9891133010387421,0.2136765792965889,0.011613270733505487,0.000613527256064117,0.48046875,0.003658422385342419,-0.42053942382335663,0.00427194987423718,cell-004-3bbcb7f3f746,0.5223835706710815,7,0,0.002436272334307432,0.0196637324988842,0.06193166226148605,0.012370319105684757,0.002126649720594287,0.021313250064849854,0.9613537788391113,1.0377824306488037
0.07534806802868843,0.20834504440426826,0.5656107366085052,3.2378438115119934,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.0026274356059730053,0.7305319309234619,5.654391288757324,-0.00043525712681002915,0.2651543915271759,0.521484375,0.002670144196599722,0.0022348869824782014,32,400,1.0,True,True,0,0.4902626872062683,4,0.01057998277246952,0.0005350393475964665,16,1,2,adamw,0.8884364366531372,1.0875546336174011,2.828778922557831,0.24014468491077423,3.787177047342993e-05,-0.0001371263133478351,0.5458984375,0.0011512667188071646,-1.5533111542463303,0.0010141404491150752,cell-004-3bbcb7f3f746,0.002563309855759144,7,50,0.9510798454284668,0.9776719212532043,0.002061663893982768,0.0006633589509874582,0.0002809558645822108,0.9780497550964355,0.0017094409558922052,0.004715419840067625
