seed,cell_key,transition,stress_gate_pass,tuned_gate_pass,stress_risk,tuned_risk,delta_risk,stress_accuracy,tuned_accuracy,delta_accuracy,stress_value_flip_effect,tuned_value_flip_effect,delta_value_flip_effect,stress_normalized_rank,tuned_normalized_rank,delta_normalized_rank
4,C128-d32-L2-H1-m4-ffnnone,pass_to_pass,True,True,8.852184691932052e-05,0.00021125499915797263,0.0001227331522386521,1.0,0.9998779296875,-0.0001220703125,1.0031729936599731,0.9987965822219849,-0.004376411437988281,0.4761393964290619,0.5819832682609558,0.10584387183189392
4,C128-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,0.00044411493581719697,0.00018126986105926335,-0.0002628450747579336,0.999755859375,0.9998779296875,0.0001220703125,1.0025885105133057,0.996172308921814,-0.006416201591491699,0.4159589111804962,0.5361559391021729,0.12019702792167664
4,C128-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.0013919702032580972,0.0005313488654792309,-0.0008606213377788663,0.9991455078125,0.999755859375,0.0006103515625,1.0027613639831543,0.9998375773429871,-0.0029237866401672363,0.3664109408855438,0.5100755095481873,0.14366456866264343
4,C32-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,7.893455040175468e-05,4.098706995137036e-05,-3.794748045038432e-05,1.0,1.0,0.0,1.0006399154663086,0.9995083212852478,-0.001131594181060791,0.24191437661647797,0.4196828603744507,0.17776848375797272
4,C32-d32-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.00013086257968097925,4.830712350667454e-05,-8.255545617430471e-05,1.0,1.0,0.0,0.9997032880783081,1.0003023147583008,0.0005990266799926758,0.34171250462532043,0.3810373544692993,0.03932484984397888
4,C32-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,9.188186231767759e-05,0.00011226224160054699,2.03803792828694e-05,1.0,1.0,0.0,0.9997157454490662,0.9970197677612305,-0.0026959776878356934,0.3240114450454712,0.3564712107181549,0.032459765672683716
4,C32-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,8.76049161888659e-05,0.0020339880138635635,0.0019463830976746976,1.0,0.998779296875,-0.001220703125,0.9999256134033203,0.9875352382659912,-0.012390375137329102,0.3359657824039459,0.3480515778064728,0.012085795402526855
4,C32-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,0.00010716209362726659,0.0008528531179763377,0.0007456910243490711,1.0,0.9996337890625,-0.0003662109375,1.0007855892181396,0.9995273947715759,-0.0012581944465637207,0.5218840837478638,0.6662063598632812,0.14432227611541748
4,C32-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,3.43342762789689e-05,0.00036947071203030646,0.00033513643575133756,1.0,0.9998779296875,-0.0001220703125,1.0004585981369019,1.0002381801605225,-0.00022041797637939453,0.5520917773246765,0.5650333762168884,0.012941598892211914
4,C32-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.00812820065766573,0.008685939013957977,0.0005577383562922478,0.995361328125,0.99560546875,0.000244140625,0.9821856021881104,0.9805496335029602,-0.0016359686851501465,0.4950648844242096,0.5464646816253662,0.051399797201156616
4,C32-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.011322412639856339,0.005205111112445593,-0.006117301527410746,0.992431640625,0.996826171875,0.00439453125,0.9901720285415649,0.9939082860946655,0.003736257553100586,0.500807523727417,0.5322278738021851,0.031420350074768066
4,C8-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,0.0001220780541189015,7.707650365773588e-05,-4.500155046116561e-05,1.0,1.0,0.0,1.006277322769165,0.9994293451309204,-0.006847977638244629,0.44901543855667114,0.38308343291282654,-0.0659320056438446
4,C8-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,9.62664489634335e-05,0.0002877964871004224,0.00019153003813698888,1.0,1.0,0.0,1.0005767345428467,0.9981364011764526,-0.002440333366394043,0.34722381830215454,0.35677850246429443,0.009554684162139893
4,C8-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,5.2303897973615676e-05,0.0001028526748996228,5.054877692600712e-05,1.0,1.0,0.0,1.000306487083435,1.0003247261047363,1.823902130126953e-05,0.3695494830608368,0.385616660118103,0.016067177057266235
4,C8-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.00020588294137269258,0.0003704111441038549,0.0001645282027311623,1.0,1.0,0.0,1.003497838973999,1.0008721351623535,-0.002625703811645508,0.38717707991600037,0.367841511964798,-0.019335567951202393
5,C128-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,9.784509893506765e-05,0.001585973659530282,0.0014881285605952144,1.0,0.9991455078125,-0.0008544921875,0.9983184337615967,0.9994432926177979,0.0011248588562011719,0.473094642162323,0.5787067413330078,0.10561209917068481
5,C128-d32-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.00012204542144900188,0.00010774309339467436,-1.4302328054327518e-05,1.0,1.0,0.0,1.001304268836975,1.000809907913208,-0.0004943609237670898,0.4922043979167938,0.5617874264717102,0.06958302855491638
5,C128-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,0.00024427787866443396,0.00022654529311694205,-1.7732585547491908e-05,1.0,1.0,0.0,1.0036683082580566,0.9984016418457031,-0.005266666412353516,0.43183860182762146,0.5133206248283386,0.08148202300071716
