accuracy,arm,arm_name,cell_hash,cell_id,checkpoint_index,codebook_geometry,codebook_replica_id,codebook_seed,codebook_seed_scope,codebook_trainable,cohort,config_hash,diag_seed,embedding_effective_rank,embedding_max_coherence,eval_seed,i_swap,init_seed,mean_squared_error,patch_seed,population_risk,prefix_hash,realized_codebook_seed,s_key,s_key_mean_distractor_delta,s_key_target_delta,schema_version,seed,step,study_config_hash,study_id,swap_seed,train_seed,walsh_e_target,walsh_k_target,walsh_l_0,walsh_l_d,walsh_l_h,walsh_l_w,walsh_parseval_relative_gap,walsh_seed,xi_value,xi_walsh_identity_gap
0.9991455078125,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,10,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000100,4.946722984313965,0.9270282983779907,30000100,0.004307102411985397,10000100,0.003224685250555639,60000100,0.0016123426252778194,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.9957907876542684,-0.0014110379725842392,0.9943797496816842,phase2-study-v2,100,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,20000100,0.00039996990843792907,0.9966548681259155,0.00030452535984511534,0.0009077014603228244,0.00161248852194977,0.00282471534211771,2.6568799969903967e-08,40000100,0.9966549277305603,5.960464477539063e-08
1.0,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,11,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000100,4.985113620758057,0.9414704442024231,30000100,0.0020367035176604986,10000100,0.00039259163883185663,60000100,0.00019629581941592832,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.9971811429078556,-0.001985049350103907,0.9951960935577517,phase2-study-v2,100,4800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,20000100,5.4592093645763895e-05,0.9998244643211365,6.336395159241612e-05,9.378579996204228e-05,0.00018084979363163433,0.00033799954518609274,8.960706638354625e-08,40000100,0.9998244643211365,0.0
0.99951171875,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,12,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000100,5.00175666809082,0.9441965222358704,30000100,0.00016059560584835708,10000100,0.0013833941711183329,60000100,0.0006916970855591664,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,1.0023179344608728,-0.0013938283265382267,1.0009241061343346,phase2-study-v2,100,6400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,20000100,0.00011192327523198292,0.9995486736297607,0.00010144485618057494,0.0002966039004588264,0.0008734221392469486,0.00127147089588635,3.402091963827485e-08,40000100,0.9995486736297607,0.0
0.48828125,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000101,6.836802959442139,0.8978817462921143,30000101,0.1999785453081131,10000101,2.360813987900065,60000101,1.1804069939500326,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271902,0.04109324361428435,0.0028450716218344496,0.0439383152361188,phase2-study-v2,101,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000101,20000101,1.1198944019146995,-0.047987233847379684,1.1668810675079477,0.06128659394754979,0.012751924529867913,1.2409195859853654,1.7288500404381338e-09,40000101,-0.047987233847379684,0.0
0.6593017578125,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000101,6.573975563049316,0.9263571500778198,30000101,0.024392252787947655,10000101,0.881150142258365,60000101,0.4405750711291825,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271902,0.2835023286552314,-0.06131830196500232,0.22218402669022908,phase2-study-v2,101,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000101,20000101,0.6038283587978867,0.22699002921581268,0.1182569521234389,0.15318779445818126,0.005877036878858087,0.27732178346047826,8.232041269672838e-10,40000101,0.2269900143146515,-1.4901161193847656e-08
0.698974609375,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000101,6.353621482849121,0.9296129941940308,30000101,0.017633706331253052,10000101,0.7785396518778135,60000101,0.38926982593890674,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271902,0.3359477650774352,-0.07282695463072741,0.26312081044670776,phase2-study-v2,101,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000101,20000101,0.5479834799286469,0.26334884762763977,0.0494592879268283,0.1746481050914007,0.0064487789309375515,0.23055617194916656,1.631573956456119e-10,40000101,0.26334884762763977,0.0
0.7325439453125,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000101,5.9013261795043945,0.9289581179618835,30000101,0.02564402110874653,10000101,0.6992655084343629,60000101,0.34963275421718143,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271902,0.4135185671684667,-0.08119967526636174,0.33231889190210495,phase2-study-v2,101,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000101,20000101,0.4454014354412775,0.3386835753917694,0.0311887431696871,0.21249647677232242,0.010178853051075763,0.2538640729930853,1.9740135685554203e-09,40000101,0.3386836051940918,2.9802322387695312e-08
0.8265380859375,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000101,4.920442581176758,0.9279541373252869,30000101,0.09343898296356201,10000101,0.4985178619312016,60000101,0.2492589309656008,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271902,0.5905003082289113,-0.08522869288844959,0.5052716153404617,phase2-study-v2,101,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000101,20000101,0.2702098959401559,0.5093917846679688,0.02948850580712119,0.1768829124509849,0.021936547732939668,0.22830796599104575,2.2195861280897832e-09,40000101,0.5093917846679688,0.0
0.95361328125,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,5,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000101,4.573773384094238,0.9254900217056274,30000101,0.09337614476680756,10000101,0.18138112978473925,60000101,0.09069056489236962,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271902,0.882044105705063,-0.06301554970013967,0.8190285560049233,phase2-study-v2,101,400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000101,20000101,0.05854610134041309,0.8472766876220703,0.020318542909167583,0.0765847960861398,0.025931689449018778,0.12283502844432616,7.920203496472666e-09,40000101,0.8472767472267151,5.960464477539063e-08
0.987060546875,hard-factorized-constant-6400,hard-factorized-constant-6400,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,hard-factorized-constant-6400-6e9beb2f8bd9,6,random_normalized,,271801,master_init_derived,True,discovery-remedy,6e9beb2f8bd9f2effa15740a286ed530de99381342f9f3eb7cff502912d91099,70000101,4.403831958770752,0.9107794165611267,30000101,0.04178308695554733,10000101,0.04782937324231181,60000101,0.023914686621155905,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271902,0.9712720513948625,-0.024231582060110668,0.9470404693347518,phase2-study-v2,101,800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000101,20000101,0.010991873635756745,0.9733155369758606,0.006844355354089386,0.0170382481480603,0.012954896104405377,0.036837499606555066,3.4934120982922907e-09,40000101,0.9733155369758606,0.0
