schema_version,study_id,study_config_hash,cell_id,cell_index,config_hash,seed,checkpoint_index,step,num_concepts,memory_size,d_model,num_layers,num_heads,ffn_width,optimizer,learning_rate,momentum,steps,batch_size,weight_decay,eval_batch_size,loss,accuracy,value_flip_effect,target_key_effect,embedding_effective_rank,qk_frobenius_norms,ov_frobenius_norms,checkpoint_path,snapshot_path
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,0,10,800,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.00015583996719215065,1.0,1.0002847909927368,1.000117301940918,6.046926498413086,"[6.5710577964782715,4.025534629821777]","[6.742499351501465,5.363137722015381]",seeds/cell-000-3a7c05ff2495/seed-0/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-0/snapshots/step-000800.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,0,0,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,1.2039772272109985,0.4586181640625,-0.027553336694836617,9.517220314592123e-05,8.149219512939453,"[3.721236228942871,3.8536055088043213]","[3.537079334259033,3.7316064834594727]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000000.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,1,25,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.7151967287063599,0.718505859375,0.3193439841270447,0.315069317817688,7.821617603302002,"[3.793802499771118,3.8179450035095215]","[3.878018379211426,3.8136355876922607]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000025.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,2,50,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.35022908449172974,0.887451171875,0.6404544115066528,0.6672196388244629,6.66390323638916,"[4.505946636199951,3.8140792846679688]","[4.1006598472595215,3.7581629753112793]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000050.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,3,100,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.0033002272248268127,1.0,1.0036396980285645,1.0092567205429077,6.310691833496094,"[5.632578372955322,3.7860267162323]","[4.4170732498168945,3.720827102661133]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000100.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,4,150,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.0010469970293343067,1.0,1.001554012298584,1.0066958665847778,6.313406944274902,"[5.703347682952881,3.791116714477539]","[4.467395305633545,3.7533740997314453]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000150.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,5,200,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.0006854780949652195,1.0,1.0014028549194336,1.0065209865570068,6.313562870025635,"[5.722239017486572,3.792823553085327]","[4.485999584197998,3.7702786922454834]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000200.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,6,300,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.0004140446544624865,1.0,1.0000039339065552,1.005019187927246,6.311575889587402,"[5.747253894805908,3.7950921058654785]","[4.510799884796143,3.7931888103485107]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000300.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,7,400,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.00029995955992490053,1.0,1.002011775970459,1.0069597959518433,6.309507369995117,"[5.765033721923828,3.796844244003296]","[4.529301643371582,3.8091795444488525]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000400.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,8,500,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.00023127977328840643,1.0,0.9996938705444336,1.0046194791793823,6.308066368103027,"[5.777953624725342,3.7981817722320557]","[4.543798923492432,3.8213868141174316]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000500.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,9,600,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.0001915141911013052,1.0,1.0008735656738281,1.005812644958496,6.306188583374023,"[5.788661956787109,3.799326181411743]","[4.555968761444092,3.8314929008483887]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000600.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,1,10,800,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,0.00014038389781489968,1.0,0.9992404580116272,1.00410795211792,6.30300235748291,"[5.80500602722168,3.801269292831421]","[4.5757012367248535,3.847548484802246]",seeds/cell-000-3a7c05ff2495/seed-1/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-1/snapshots/step-000800.pt
1,replication-momentum-sgd-12seeds-v1,acac69fd0fb0eb72c223dcdbd380b2cff3f020d29c0cefc2e02ac2c1212afe00,cell-000-3a7c05ff2495,0,3a7c05ff2495d6105b2a546ec9174e85e28c16192f767bc2b2bdfd7e07b71b0a,2,0,0,16,4,16,2,1,,sgd,0.03,0.9,800,512,0.0,8192,1.803229808807373,0.5263671875,0.09674611687660217,0.0893189013004303,8.403874397277832,"[4.001866340637207,3.8711061477661133]","[3.567533493041992,3.1201179027557373]",seeds/cell-000-3a7c05ff2495/seed-2/checkpoint.pt,seeds/cell-000-3a7c05ff2495/seed-2/snapshots/step-000000.pt
