schema_version,study_id,study_config_hash,cell_id,cell_index,config_hash,seed,checkpoint_index,step,num_concepts,memory_size,d_model,num_layers,num_heads,ffn_width,optimizer,learning_rate,momentum,steps,batch_size,weight_decay,eval_batch_size,loss,accuracy,value_flip_effect,target_key_effect,embedding_effective_rank,qk_frobenius_norms,ov_frobenius_norms,checkpoint_path,snapshot_path
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-000-fd065ff44374,0,fd065ff443748e8da9793de6ebb8ab06c7673b4cea3f08010c2b316e291e71e8,1,3,50,64,4,16,2,4,,adamw,0.01,0.0,150,512,0.0,2048,0.6566175222396851,0.75048828125,0.3424025774002075,0.33409616351127625,11.76170825958252,"[2.7028932571411133,2.2863500118255615,1.8399566411972046,2.1535799503326416,2.1463537216186523,2.3535187244415283,2.333306312561035,2.4411542415618896]","[2.750561237335205,2.47440242767334,2.06457781791687,2.3324437141418457,1.9474142789840698,1.8916313648223877,1.8469817638397217,2.46709942817688]",seeds/cell-000-fd065ff44374/seed-1/checkpoint.pt,seeds/cell-000-fd065ff44374/seed-1/snapshots/step-000050.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-000-fd065ff44374,0,fd065ff443748e8da9793de6ebb8ab06c7673b4cea3f08010c2b316e291e71e8,1,4,75,64,4,16,2,4,,adamw,0.01,0.0,150,512,0.0,2048,0.32041528820991516,0.90234375,0.678005039691925,0.6964749097824097,8.943428039550781,"[3.148137092590332,2.46571946144104,2.162951946258545,3.440323829650879,2.1741790771484375,2.3640477657318115,2.59835147857666,2.647394895553589]","[2.644235610961914,2.4980530738830566,2.1266303062438965,2.584103584289551,1.960308313369751,1.8853569030761719,1.8554600477218628,2.4399211406707764]",seeds/cell-000-fd065ff44374/seed-1/checkpoint.pt,seeds/cell-000-fd065ff44374/seed-1/snapshots/step-000075.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-000-fd065ff44374,0,fd065ff443748e8da9793de6ebb8ab06c7673b4cea3f08010c2b316e291e71e8,1,5,100,64,4,16,2,4,,adamw,0.01,0.0,150,512,0.0,2048,0.09320837259292603,0.9755859375,0.9030706882476807,0.9371198415756226,7.746933937072754,"[3.2730958461761475,2.6858160495758057,2.3765430450439453,4.647288799285889,2.2868685722351074,2.1542463302612305,2.81071400642395,2.9032235145568848]","[2.4739441871643066,2.522904634475708,2.1734981536865234,3.005082607269287,2.0369820594787598,1.8553084135055542,1.9447569847106934,2.4061427116394043]",seeds/cell-000-fd065ff44374/seed-1/checkpoint.pt,seeds/cell-000-fd065ff44374/seed-1/snapshots/step-000100.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-000-fd065ff44374,0,fd065ff443748e8da9793de6ebb8ab06c7673b4cea3f08010c2b316e291e71e8,1,6,150,64,4,16,2,4,,adamw,0.01,0.0,150,512,0.0,2048,0.028107017278671265,0.99267578125,0.9650676846504211,0.9940230250358582,7.1459221839904785,"[3.2789573669433594,2.75658917427063,2.501552104949951,5.4070539474487305,2.3357701301574707,2.0755972862243652,2.9464380741119385,3.1259164810180664]","[2.324587106704712,2.5775747299194336,2.277925729751587,3.363328456878662,2.106401205062866,1.8299628496170044,2.154310464859009,2.390843629837036]",seeds/cell-000-fd065ff44374/seed-1/checkpoint.pt,seeds/cell-000-fd065ff44374/seed-1/snapshots/step-000150.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-001-97a9f788dbae,1,97a9f788dbae74fda8d95e3d3bc1e9f1c3e0152822c66468bd74c4485ee92452,0,0,0,64,4,16,2,4,32,adamw,0.01,0.0,150,512,0.0,2048,1.5938348770141602,0.525390625,0.08572431653738022,0.04005277901887894,12.355873107910156,"[2.252674102783203,2.094904899597168,1.8735402822494507,2.102350950241089,2.002980947494507,2.3968353271484375,1.9061778783798218,1.9087990522384644]","[1.6132971048355103,2.4702723026275635,2.08280611038208,1.651474118232727,2.1643009185791016,2.027656078338623,1.6235835552215576,1.8250246047973633]",seeds/cell-001-97a9f788dbae/seed-0/checkpoint.pt,seeds/cell-001-97a9f788dbae/seed-0/snapshots/step-000000.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-001-97a9f788dbae,1,97a9f788dbae74fda8d95e3d3bc1e9f1c3e0152822c66468bd74c4485ee92452,0,1,10,64,4,16,2,4,32,adamw,0.01,0.0,150,512,0.0,2048,0.978547215461731,0.5859375,0.1087019070982933,0.10016357153654099,12.527145385742188,"[2.178302526473999,2.1816515922546387,1.949339509010315,2.1128897666931152,1.9744752645492554,2.413407325744629,1.8917330503463745,1.9162342548370361]","[1.7371002435684204,2.714444637298584,2.287302017211914,1.8557097911834717,2.209188461303711,2.0880749225616455,1.6967772245407104,1.8260854482650757]",seeds/cell-001-97a9f788dbae/seed-0/checkpoint.pt,seeds/cell-001-97a9f788dbae/seed-0/snapshots/step-000010.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-001-97a9f788dbae,1,97a9f788dbae74fda8d95e3d3bc1e9f1c3e0152822c66468bd74c4485ee92452,0,2,25,64,4,16,2,4,32,adamw,0.01,0.0,150,512,0.0,2048,0.7722523212432861,0.69384765625,0.20868024230003357,0.19741453230381012,12.396951675415039,"[2.1444339752197266,2.3789374828338623,2.0096752643585205,2.1318483352661133,2.022597074508667,2.4477717876434326,1.913598656654358,1.9293797016143799]","[1.818966031074524,2.8556594848632812,2.400102376937866,1.9454965591430664,2.249906539916992,2.1497554779052734,1.7818496227264404,1.8464419841766357]",seeds/cell-001-97a9f788dbae/seed-0/checkpoint.pt,seeds/cell-001-97a9f788dbae/seed-0/snapshots/step-000025.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-001-97a9f788dbae,1,97a9f788dbae74fda8d95e3d3bc1e9f1c3e0152822c66468bd74c4485ee92452,0,3,50,64,4,16,2,4,32,adamw,0.01,0.0,150,512,0.0,2048,0.5419070720672607,0.806640625,0.4484662413597107,0.44552552700042725,10.228155136108398,"[2.0750582218170166,3.3936753273010254,2.100189208984375,2.30655574798584,2.068161725997925,2.4822185039520264,1.905943512916565,1.9303996562957764]","[1.7870206832885742,3.0654489994049072,2.4046971797943115,2.008077383041382,2.2659072875976562,2.1777138710021973,1.7969486713409424,1.8538494110107422]",seeds/cell-001-97a9f788dbae/seed-0/checkpoint.pt,seeds/cell-001-97a9f788dbae/seed-0/snapshots/step-000050.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-001-97a9f788dbae,1,97a9f788dbae74fda8d95e3d3bc1e9f1c3e0152822c66468bd74c4485ee92452,0,4,75,64,4,16,2,4,32,adamw,0.01,0.0,150,512,0.0,2048,0.17657412588596344,0.94921875,0.8270010352134705,0.8492341637611389,8.707030296325684,"[2.154207468032837,4.3549394607543945,2.660891532897949,3.053668737411499,2.239870548248291,2.573828935623169,1.9850882291793823,1.9657111167907715]","[1.7410515546798706,3.278386116027832,2.407597303390503,2.0244100093841553,2.343402862548828,2.163695812225342,1.7587336301803589,1.8365819454193115]",seeds/cell-001-97a9f788dbae/seed-0/checkpoint.pt,seeds/cell-001-97a9f788dbae/seed-0/snapshots/step-000075.pt
1,smoke-instrumentation-v1,46ae44a2fa87c46a75e78d7501151fa7369605c69dfcaf8df7012249432e40ce,cell-001-97a9f788dbae,1,97a9f788dbae74fda8d95e3d3bc1e9f1c3e0152822c66468bd74c4485ee92452,0,5,100,64,4,16,2,4,32,adamw,0.01,0.0,150,512,0.0,2048,0.03136856481432915,0.994140625,0.9665666222572327,0.9912749528884888,7.9308552742004395,"[2.219271183013916,5.046020984649658,2.971619129180908,3.677783966064453,2.432281970977783,2.600292444229126,2.076732873916626,2.0350241661071777]","[1.7103453874588013,3.4372315406799316,2.4017441272735596,2.071610927581787,2.350689172744751,2.1490354537963867,1.765661597251892,1.841286063194275]",seeds/cell-001-97a9f788dbae/seed-0/checkpoint.pt,seeds/cell-001-97a9f788dbae/seed-0/snapshots/step-000100.pt
