arm,seed,step,accuracy,max_target_key_score_margin,mean_qk_factor_cosine
positive,119,800,0.0107421875,0.0703662633895874,0.4097182107486067
positive,119,1600,0.4951171875,0.7377025485038757,0.09639104243962039
positive,119,3200,0.91064453125,0.9759674668312073,0.2029438741832768
positive,119,6400,0.955078125,1.4624022245407104,0.22988236385209915
negative,100,0,0.0,-0.11504651606082916,-1.0
negative,100,200,0.0068359375,0.04801905155181885,-0.17533950520418667
negative,100,400,0.01171875,0.07488763332366943,-0.0442521524268861
negative,100,800,0.009765625,0.021516621112823486,-0.006524772320365427
negative,100,1600,0.65234375,0.2390846312046051,-0.06074136639278015
negative,100,3200,0.91748046875,0.39486074447631836,0.07983598559164365
negative,100,6400,0.9765625,23.16400146484375,0.15879614156048255
negative,101,0,0.0,-0.11958421766757965,-1.0
negative,101,200,0.00439453125,0.06355905532836914,-0.18478350963329987
negative,101,400,0.0068359375,0.09393839538097382,-0.03327933083373706
negative,101,800,0.037109375,0.11940622329711914,0.08027218222321802
negative,101,1600,0.64697265625,0.3246443271636963,-0.03173050011980008
negative,101,3200,0.8720703125,0.1446913480758667,0.04582460178821622
negative,101,6400,0.96142578125,0.5163822174072266,0.10299391577950584
negative,102,0,0.0,-0.10349098592996597,-1.0
negative,102,200,0.0029296875,0.11773598939180374,-0.17628471450792566
negative,102,400,0.005859375,0.177382230758667,-0.06751162793517429
negative,102,800,0.05517578125,0.21493005752563477,0.03647923077855742
negative,102,1600,0.68017578125,0.702570378780365,-0.03610406031468197
negative,102,3200,0.8818359375,0.3360605239868164,0.03668006933320039
negative,102,6400,0.9404296875,0.39686188101768494,0.047914198450061445
negative,103,0,0.0,-0.11706405133008957,-1.0
negative,103,200,0.005859375,0.0083235502243042,-0.17720665608918865
negative,103,400,0.009765625,0.058086276054382324,-0.04309433166778091
negative,103,800,0.24365234375,0.289619505405426,-0.0441607294979134
negative,103,1600,0.56201171875,0.31590789556503296,-0.017952068205191282
negative,103,3200,0.91015625,0.414783239364624,0.05841145422174016
negative,103,6400,0.95556640625,1.2342567443847656,0.09382198813269559
negative,104,0,0.0,-0.1122516617178917,-1.0
