analysis_schema_version,run_key,run_label,seed,step,alpha,beta,probe_loss,is_snapshot_center
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.10000000149011612,0.4000000059604645,0.5560696125030518,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.10000000149011612,0.44999998807907104,0.6304458379745483,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.10000000149011612,0.5,0.7570151090621948,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.10000000149011612,0.550000011920929,0.850070595741272,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.10000000149011612,0.6000000238418579,0.9422327280044556,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.6000000238418579,3.9672813415527344,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.550000011920929,3.059971332550049,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.5,2.274703025817871,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.44999998807907104,1.6616744995117188,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.4000000059604645,1.1965177059173584,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.3499999940395355,0.8528507947921753,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.30000001192092896,0.6157686710357666,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.25,0.46173933148384094,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.20000000298023224,0.3911148011684418,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.15000000596046448,0.3174884021282196,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.10000000149011612,0.2931201756000519,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,-0.05000000074505806,0.4004911780357361,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.0,0.4110836982727051,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.05000000074505806,0.3536260426044464,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.10000000149011612,0.34115535020828247,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.15000000596046448,0.345497727394104,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.20000000298023224,0.38048529624938965,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.25,0.381999135017395,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.30000001192092896,0.40415841341018677,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.3499999940395355,0.4942396879196167,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.4000000059604645,0.559556782245636,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.44999998807907104,0.6756559610366821,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.5,0.7580365538597107,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.550000011920929,0.8277273178100586,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.15000000596046448,0.6000000238418579,0.916157603263855,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.6000000238418579,3.83858585357666,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.550000011920929,2.9879050254821777,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.5,2.256957530975342,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.44999998807907104,1.6746573448181152,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.4000000059604645,1.2193316221237183,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.3499999940395355,0.9012665748596191,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.30000001192092896,0.7120084762573242,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.25,0.5844112634658813,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.20000000298023224,0.49804753065109253,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.15000000596046448,0.49291473627090454,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.10000000149011612,0.5159287452697754,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,-0.05000000074505806,0.47946009039878845,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.0,0.4360932409763336,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.05000000074505806,0.43251481652259827,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.10000000149011612,0.45678091049194336,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.15000000596046448,0.4535582959651947,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.20000000298023224,0.4340699017047882,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.25,0.42919087409973145,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.30000001192092896,0.45388343930244446,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.3499999940395355,0.5436732172966003,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.4000000059604645,0.6379982829093933,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.44999998807907104,0.7481577396392822,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.5,0.8325271010398865,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.550000011920929,0.8620679378509521,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.20000000298023224,0.6000000238418579,0.9112101793289185,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.6000000238418579,3.729790687561035,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.550000011920929,2.9562690258026123,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.5,2.255322217941284,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.44999998807907104,1.697243571281433,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.4000000059604645,1.2660706043243408,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.3499999940395355,0.9909325242042542,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.30000001192092896,0.8128776550292969,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.25,0.6675795316696167,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.20000000298023224,0.6476294994354248,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.15000000596046448,0.664127767086029,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.10000000149011612,0.6345363259315491,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,-0.05000000074505806,0.5503677129745483,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.0,0.5453592538833618,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.05000000074505806,0.5618205070495605,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.10000000149011612,0.5312329530715942,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.15000000596046448,0.5098294615745544,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.20000000298023224,0.4982779622077942,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.25,0.5291417241096497,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.30000001192092896,0.5429354906082153,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.3499999940395355,0.5907056331634521,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.4000000059604645,0.6773838996887207,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.44999998807907104,0.7970899939537048,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.5,0.8523485064506531,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.550000011920929,0.9309477806091309,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.25,0.6000000238418579,0.956432580947876,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.6000000238418579,3.631272315979004,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.550000011920929,2.8872885704040527,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.5,2.238379955291748,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.44999998807907104,1.7256567478179932,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.4000000059604645,1.3329930305480957,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.3499999940395355,1.0830848217010498,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.30000001192092896,0.9276870489120483,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.25,0.8619980812072754,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.20000000298023224,0.7779040336608887,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.15000000596046448,0.682097315788269,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.10000000149011612,0.6845697164535522,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,-0.05000000074505806,0.7323334217071533,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.0,0.6945768594741821,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.05000000074505806,0.6185248494148254,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.10000000149011612,0.5764941573143005,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.15000000596046448,0.560260534286499,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.20000000298023224,0.5835453271865845,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.25,0.6034566164016724,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.30000001192092896,0.6238340139389038,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.3499999940395355,0.6655089259147644,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.4000000059604645,0.7295719385147095,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.44999998807907104,0.8323647975921631,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.5,0.8890373706817627,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.550000011920929,0.9584273099899292,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.30000001192092896,0.6000000238418579,0.9816335439682007,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.6000000238418579,3.446281909942627,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.550000011920929,2.7859182357788086,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.5,2.2182483673095703,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.44999998807907104,1.7596855163574219,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.4000000059604645,1.4292646646499634,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.3499999940395355,1.2036937475204468,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.30000001192092896,1.0708186626434326,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.25,0.9687688946723938,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.20000000298023224,0.8411777019500732,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.15000000596046448,0.7734273672103882,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.10000000149011612,0.8133370280265808,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,-0.05000000074505806,0.8211765885353088,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.0,0.7816275954246521,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.05000000074505806,0.7250051498413086,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.10000000149011612,0.672585129737854,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.15000000596046448,0.6591429114341736,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.20000000298023224,0.6699003577232361,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.25,0.683049201965332,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.30000001192092896,0.6932438611984253,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.3499999940395355,0.7421702146530151,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.4000000059604645,0.8028912544250488,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.44999998807907104,0.9017797708511353,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.5,0.947692334651947,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.550000011920929,1.0108494758605957,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.3499999940395355,0.6000000238418579,1.079074501991272,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.6000000238418579,3.270598888397217,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.550000011920929,2.6289985179901123,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.5,2.14640474319458,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.44999998807907104,1.7884060144424438,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.4000000059604645,1.5023696422576904,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.3499999940395355,1.3002488613128662,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.30000001192092896,1.1222331523895264,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.25,0.9850534796714783,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.20000000298023224,0.9165908098220825,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.15000000596046448,0.905775249004364,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.10000000149011612,0.9108643531799316,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,-0.05000000074505806,0.9093219637870789,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.0,0.8538788557052612,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.05000000074505806,0.790725827217102,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.10000000149011612,0.7538627982139587,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.15000000596046448,0.7301468253135681,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.20000000298023224,0.7278653383255005,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.25,0.7345026135444641,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.30000001192092896,0.7767221927642822,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.3499999940395355,0.8393003940582275,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.4000000059604645,0.9092047214508057,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.44999998807907104,1.0189478397369385,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.5,1.064630389213562,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.550000011920929,1.0774998664855957,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.4000000059604645,0.6000000238418579,1.1509160995483398,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.6000000238418579,3.0342531204223633,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.550000011920929,2.447465419769287,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.5,2.064873695373535,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.44999998807907104,1.7573955059051514,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.4000000059604645,1.512990951538086,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.3499999940395355,1.3396461009979248,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.30000001192092896,1.2149243354797363,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.25,1.0792529582977295,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.20000000298023224,0.9973431825637817,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.15000000596046448,0.9674266576766968,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.10000000149011612,0.9638227224349976,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,-0.05000000074505806,0.9606413841247559,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.0,0.9257792234420776,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.05000000074505806,0.8629270792007446,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.10000000149011612,0.8144102096557617,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.15000000596046448,0.782055675983429,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.20000000298023224,0.7609819173812866,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.25,0.7992153167724609,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.30000001192092896,0.8808777332305908,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.3499999940395355,0.9445750713348389,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.4000000059604645,1.0154768228530884,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.44999998807907104,1.1436893939971924,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.5,1.2190266847610474,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.550000011920929,1.1998764276504517,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.44999998807907104,0.6000000238418579,1.2014546394348145,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.6000000238418579,2.7849953174591064,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.550000011920929,2.2818799018859863,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.5,1.9699513912200928,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.44999998807907104,1.7106815576553345,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.4000000059604645,1.5149452686309814,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.3499999940395355,1.3674781322479248,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.30000001192092896,1.254191279411316,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.25,1.1642835140228271,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.20000000298023224,1.0970028638839722,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.15000000596046448,1.0507164001464844,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.10000000149011612,1.030836582183838,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,-0.05000000074505806,1.0121413469314575,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.0,0.9650567770004272,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.05000000074505806,0.9041788578033447,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.10000000149011612,0.857114315032959,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.15000000596046448,0.8180832862854004,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.20000000298023224,0.7966211438179016,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.25,0.859363317489624,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.30000001192092896,0.9860284924507141,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.3499999940395355,1.06551194190979,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.4000000059604645,1.145340919494629,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.44999998807907104,1.2551779747009277,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.5,1.3132438659667969,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.550000011920929,1.3332728147506714,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.5,0.6000000238418579,1.258713960647583,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.6000000238418579,2.4753148555755615,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.550000011920929,2.0755481719970703,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.5,1.8419368267059326,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.44999998807907104,1.653160810470581,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.4000000059604645,1.4906301498413086,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.3499999940395355,1.3415253162384033,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.30000001192092896,1.1814390420913696,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.25,1.1050812005996704,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.20000000298023224,1.0258419513702393,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.15000000596046448,0.9603126049041748,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.10000000149011612,0.9200030565261841,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,-0.05000000074505806,0.9190032482147217,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.0,0.9147772789001465,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.05000000074505806,0.896303653717041,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.10000000149011612,0.8775418996810913,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.15000000596046448,0.876149594783783,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.20000000298023224,0.8903318643569946,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.25,0.9739112854003906,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.30000001192092896,1.0636428594589233,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.3499999940395355,1.1659393310546875,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.4000000059604645,1.2201107740402222,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.44999998807907104,1.2873878479003906,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.5,1.372792363166809,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.550000011920929,1.4093420505523682,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.550000011920929,0.6000000238418579,1.471956491470337,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.6000000238418579,-0.6000000238418579,2.1757149696350098,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.6000000238418579,-0.550000011920929,1.8441500663757324,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.6000000238418579,-0.5,1.6884784698486328,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.6000000238418579,-0.44999998807907104,1.6053982973098755,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.6000000238418579,-0.4000000059604645,1.4899415969848633,False
1,primary_noffn,"Primary: C64, d16, H4, no FFN",0,100,0.6000000238418579,-0.3499999940395355,1.2821910381317139,False
