analysis_status,arm_name,cell_id,codebook_coherence,codebook_effective_rank,codebook_feature_dimensionality_sum,codebook_gram_offdiag_rms,codebook_row_norm_cv,codebook_row_norm_mean,final_global_offdiagonal_token_cosine,final_query_target_minus_distractor_cosine,final_token_covariance_effective_rank,fixed_probe_risk,i_swap,inference_unit,ntk_full_alignment,ntk_full_effective_rank,ntk_full_relative_drift,population_risk,s_key,seed,step,walsh_l_0,walsh_l_d,walsh_l_h,walsh_l_w,welch_bound,xi_value
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8949037413389767,5.112484205841474,5.180706520393214,0.4107039784422983,0.07666738972118106,1.2420463286152947,0.07403547887945422,0.9764270889312315,1.1807939194167596,0.0003665968585125095,0.001936029879454475,seed,0.25612814681884316,1.6945868590191404,0.9700247448832879,0.0004921248705466131,0.9947959250366694,100,800,0.00026426408382222087,0.00018704691745600476,0.00033991484988783586,0.0007912258511660615,0.3110855084191276,1.0033265678903263
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8970912076064314,5.072419977344639,5.128327437416574,0.4129912174159328,0.07369838548392066,1.2671316654222136,0.07055356370781635,1.0017030225709893,1.1207895098408407,3.0096947639107624e-05,3.440562934990503e-05,seed,0.23384893722838854,1.3601345035385757,0.97499288504079,3.039540536787437e-05,0.9846114432131117,100,3200,1.779634483677959e-05,1.2845972797196384e-05,1.5673163608739225e-05,4.63154812427152e-05,0.3110855084191276,1.0000803477378213
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8628429088161278,5.128081334562361,5.208368597909388,0.4079981538124052,0.09869083070644408,1.361971021629826,0.07028707760161976,1.0327221015661938,1.1196879726918023,4.248390987296398e-06,6.795795498946641e-06,seed,0.22895359609889732,1.2950808131563825,0.9765300398427293,5.705809109450826e-06,0.987384688145653,100,6400,4.1778534740348375e-06,2.3151688694235113e-06,2.2706186710456174e-06,8.763641014503966e-06,0.3110855084191276,0.9997900344023947
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.897881674778429,6.836804740995427,7.0276436240795555,0.3445684098909957,1.5183246145193736e-08,0.9999999967598305,0.14556168279756893,0.13638659896378125,2.4538030090386744,0.9834493199646854,0.19997855176382304,seed,0.9999999999991435,4.665157539821285,0.0,1.1804070121042083,0.04109323931538711,101,0,1.1668810926295516,0.06128659683546191,0.012751924174966824,1.2409196136399805,0.3110855084191276,-0.047987237338247724
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9621009366814972,4.7068631240325045,4.76242330933704,0.4310912650813377,0.08843944941356152,1.2367008286979388,0.07803424219552871,0.9655788805152218,1.1821143426841174,0.0006016714169324165,0.0014271097443379714,seed,0.3491008268157865,3.0763994353630912,0.9458836226983663,0.0006364731749196628,1.004049947567334,101,800,0.0003201509758114105,0.00028968572017100977,0.00043173748909494707,0.0010415741850773675,0.3110855084191276,0.9998502869584627
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9623451543464927,4.656590255583894,4.714497089057025,0.4328216800430926,0.0823382584848791,1.2818122526353817,0.07046970502192854,1.0205126148251182,1.1313656228989153,1.6443160402021463e-05,1.8879183563150215e-05,seed,0.25046300198353183,1.5679935372252018,0.9713867566135651,1.7110538315303443e-05,0.9976599809304693,101,3200,1.1556656294551523e-05,6.481758896649076e-06,7.098003407772496e-06,2.5136418598973096e-05,0.3110855084191276,0.9998505658222712
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9652274546109662,4.640611921013595,4.698947392052772,0.43393464018008715,0.07885327345195,1.2809664398201426,0.06969657684198795,1.0268179571895308,1.1258192578832762,2.690421894694283e-06,2.8298944847338775e-06,seed,0.23650014761985697,1.439802267487701,0.9744014644612751,2.928440810801838e-06,1.0003778674780885,101,6400,1.580747861493621e-06,7.997818472097807e-07,1.0851203244210343e-06,3.465650033124436e-06,0.3110855084191276,1.0010201603363384
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9172356781611094,6.506299868969615,6.699459607356197,0.3555236962002777,1.566949436241312e-08,1.0000000011274328,0.4251047322660435,0.25034816383448605,2.2615556868961226,1.3871766859396142,0.4563086291236136,seed,0.9999999999997717,3.3624177483857083,0.0,1.4839268134800356,-0.1698601541319628,102,0,1.2450925024645907,0.23914013080938074,0.015466357248009457,1.4996989905219809,0.3110855084191276,-0.19247940499917604
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9106637317006282,5.1154069272704294,5.235732787680687,0.40711164918907733,0.09204299598120541,1.1569292635608495,0.08633186030145884,0.9729895607292656,1.1517280298047183,0.0004853757235787218,0.0012834897387273645,seed,0.27059617979111944,1.9620132086488673,0.9807446621677494,0.000586503403760283,0.9920273964641334,102,800,0.00024460779003909343,0.0002829215149724367,0.0003385975200652387,0.0008661268250767689,0.3110855084191276,0.9964970082073705
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.935722798436749,5.095758220772299,5.158220961533946,0.4101147262180264,0.10279235682372705,1.2276163893667915,0.07321480944455147,1.0228313648524503,1.1272320336582098,3.488938808531507e-05,5.103563179946653e-05,seed,0.19972265012381596,1.3180969288521005,0.9872564569390625,4.11955962201871e-05,1.016136915906524,102,3200,1.9895295156184323e-05,1.5257068436337645e-05,1.9385466326474768e-05,5.4537829918996735e-05,0.3110855084191276,1.0008063492059591
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.941897607897624,5.028722787377489,5.087903151411124,0.4131611610673999,0.1019395322994566,1.2245903214108045,0.07111779335734282,1.0283585316927955,1.1012652637699345,6.2950029786530585e-06,6.345817995946634e-06,seed,0.18904965162981274,1.2567984238513135,0.9880782297240646,6.595001962700483e-06,1.0229418135192343,102,6400,1.9839296133549605e-06,1.7036993642565096e-06,2.6236629964941497e-06,6.31129197410562e-06,0.3110855084191276,1.0020336673987913
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.8437610041666778,6.5251817562558685,6.787612494582763,0.3548774418101698,1.2912107079770851e-08,0.9999999997122113,0.3445761315946244,0.2365922970805278,2.116621439696777,1.0284196078528471,0.13630021650284596,seed,0.999999999999175,5.163698152107887,0.0,1.050260607480857,-0.12484843318245945,100,0,0.7725954152912575,0.09237670037904064,0.009893561153241656,0.8748656768235398,0.3110855084191276,-0.09932106519124773
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.911501574345227,5.004643156759195,5.12120400857565,0.4146211434885839,0.11123789127930402,1.2115786674698965,0.07716386880532074,1.00220241894175,1.1226296159206308,0.0003715075238006026,0.0006728104098639009,seed,0.22204737218448695,1.6208531740120327,0.975099617476513,0.000799287579488787,1.0044117337627843,100,800,0.00043642594480947143,0.00046911499250032695,0.0003856382341184194,0.0012911791714282177,0.3110855084191276,0.9995545593078532
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9110742428666332,4.934196088464088,5.029571358038505,0.4166211336748558,0.10670309848858929,1.239696207887969,0.07169454772865812,1.0308074266247966,1.0874212613689545,2.4225459092341494e-05,1.3409701806969127e-05,seed,0.19262268060306095,1.3534377152025117,0.9812746828045529,2.475880720724478e-05,0.9926993344361866,100,3200,1.6979664892189294e-05,1.4231819562874292e-05,4.5588792164774476e-06,3.5770363671541034e-05,0.3110855084191276,0.9995913012971869
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9416168878988014,4.927637605275279,4.991972685260832,0.41737711049709814,0.09753846529433681,1.322168867986456,0.0703864330239009,1.036104284754688,1.0831051384363253,5.984954232418986e-06,3.120330467346749e-06,seed,0.1898066593362993,1.3171224723284884,0.9818451727566893,6.377834266720495e-06,1.006884877170819,100,6400,6.90328250214521e-06,1.3500862386022026e-06,1.0160896830498914e-06,9.269458423797304e-06,0.3110855084191276,1.0000892337411642
