analysis_status,arm_name,cell_id,coherence,effective_rank,episode_count,feature_dimensionality_sum,global_offdiagonal_token_cosine,gram_offdiag_rms,query_distractor_mean_cosine,query_target_cosine,query_target_minus_distractor_cosine,row_norm_cv,row_norm_mean,seed,site,step,token_covariance_effective_rank,welch_bound
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9740135194693905,2.5344607356687523,,2.5733834740448804,,0.5984239530737917,,,,0.15274682180542432,1.6024783311631512,100,codebook,6400,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.1630189191810341,,-0.05078524829285884,0.6846803079697472,0.735465556262606,,,100,input_embeddings,6400,2.0845331797921487,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.0562750960168002,,-0.07700262196259819,0.7416534952751201,0.8186561172377184,,,100,layers.0.post_ffn_residual,6400,1.9199735238020377,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.09971005785990329,,-0.018574256835763633,0.8930325587261028,0.9116068155618664,,,100,layers.1.post_ffn_residual,6400,1.1290287370320078,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.897881674778429,6.836804740995427,,7.0276436240795555,,0.3445684098909957,,,,1.5183246145193736e-08,0.9999999967598305,101,codebook,0,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.06410898860282255,,-0.16156339552301083,0.03176467317024678,0.1933280686932576,,,101,input_embeddings,0,2.398605225767774,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.16329862649150506,,0.03250916364974117,0.18153296555476928,0.14902380190502812,,,101,layers.0.post_ffn_residual,0,2.450359561145911,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.14556172545825896,,-0.006108307386489736,0.1302783064351701,0.13638661382165984,,,101,layers.1.post_ffn_residual,0,2.453803055750909,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9780335800360423,4.3536254784394615,,4.41820848819903,,0.4490944381669635,,,,0.13341381197215563,1.2316511279708604,101,codebook,800,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.1650684672066739,,-0.07304828651216683,0.2778603323052179,0.3509086188173847,,,101,input_embeddings,800,2.4115474173105085,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.08217383008340778,,-0.06728444251026279,0.3484235453307698,0.4157079878410326,,,101,layers.0.post_ffn_residual,800,2.362404523819771,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.19367910853399245,,0.00640915168247712,0.5882608850034945,0.5818517333210174,,,101,layers.1.post_ffn_residual,800,1.4362106349360766,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9371588905730482,3.944577982032175,,4.043322125910465,,0.4715241341555943,,,,0.11913854317717736,1.4158517839783853,101,codebook,3200,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.1640436243056868,,-0.009030624593614651,0.5536168814850879,0.5626475060787026,,,101,input_embeddings,3200,2.485663890527953,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.07142105528230455,,-0.040478607309122346,0.5205307923213711,0.5610093996304935,,,101,layers.0.post_ffn_residual,3200,2.4813597039711093,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.20751296342960995,,0.051008537995894804,0.6849019518548334,0.6338934138589386,,,101,layers.1.post_ffn_residual,3200,1.169622067816734,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9749166099946173,3.756275695943523,,3.8576006579061817,,0.48493568647526747,,,,0.12270963472072452,1.5418057984993643,101,codebook,6400,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.15300300724263438,,-0.03799076207073493,0.5379690085235294,0.5759597705942643,,,101,input_embeddings,6400,2.532050435309327,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.03753648899247361,,-0.06680677589261041,0.4871472918803146,0.553954067772925,,,101,layers.0.post_ffn_residual,6400,2.5198387871538026,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.17908159198286328,,0.03976110192395783,0.7383803084262442,0.6986192065022864,,,101,layers.1.post_ffn_residual,6400,1.129218036127431,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9172356781611094,6.506299868969615,,6.699459607356197,,0.3555236962002777,,,,1.566949436241312e-08,1.0000000011274328,102,codebook,0,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.17240044747297967,,0.019568255693235802,0.36684444224277657,0.3472761865495408,,,102,input_embeddings,0,2.4884052730238233,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.45329430384151626,,0.301968691902689,0.5595016911109565,0.2575329992082675,,,102,layers.0.post_ffn_residual,0,2.3975425743044725,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.42510482497232943,,0.3219925977888839,0.5723407330078132,0.2503481352189293,,,102,layers.1.post_ffn_residual,0,2.261555671843685,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9477823733220351,4.020100322876412,,4.1743670873306495,,0.47075363585731433,,,,0.11888718448876939,1.1808461162959403,102,codebook,800,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.04448521650364083,,-0.05553680263183646,0.5548492518916731,0.6103860545235096,,,102,input_embeddings,800,2.375322658275521,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.10149880604637605,,-0.012081857190359056,0.5851507319181519,0.597232589108511,,,102,layers.0.post_ffn_residual,800,1.8905672569011793,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.17661549469035934,,0.07093971973012608,0.8117211404823192,0.7407814207521932,,,102,layers.1.post_ffn_residual,800,1.3585402253017,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9380870528900505,3.646471357423145,,3.799275128616763,,0.4912287904057016,,,,0.1176509820276567,1.2742024645787997,102,codebook,3200,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.04641702691483607,,-0.0617366335498213,0.6535573174743479,0.7152939510241692,,,102,input_embeddings,3200,2.362417971402886,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.07485884005145885,,-0.05260100610858112,0.7020000194997085,0.7546010256082896,,,102,layers.0.post_ffn_residual,3200,1.6265300625209977,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.10617222746515556,,-0.029696645411164516,0.8822626787131231,0.9119593241242877,,,102,layers.1.post_ffn_residual,3200,1.228060872307816,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9270703818507925,3.2936642651509738,,3.526205108817927,,0.5097712509176058,,,,0.1159706691234498,1.3799229901928105,102,codebook,6400,,0.3110855084191276
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.030705426790119394,,-0.0984998828684692,0.6397526086533778,0.738252491521847,,,102,input_embeddings,6400,2.3280701912691852,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.06297963264110856,,-0.07795132191877896,0.7043822295597455,0.7823335514785245,,,102,layers.0.post_ffn_residual,6400,1.5618174612703957,
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,,,256,,0.09638027894370689,,-0.03813690134489311,0.8944075432283176,0.9325444445732107,,,102,layers.1.post_ffn_residual,6400,1.178373552412304,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8437610041666778,6.5251817562558685,,6.787612494582763,,0.3548774418101698,,,,1.2912107079770851e-08,0.9999999997122113,100,codebook,0,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.04836243737978813,,-0.012995937728406171,0.4014431284542506,0.4144390661826568,,,100,input_embeddings,0,2.4186807147199945,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.19772766502293,,0.20041623043096585,0.42542756528579534,0.2250113348548295,,,100,layers.0.post_ffn_residual,0,2.3353992278171924,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.3054559042621543,,0.3213909837044895,0.5358743341519143,0.21448335044742484,,,100,layers.1.post_ffn_residual,0,2.3133881659282145,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8949037413389767,5.112484205841474,,5.180706520393214,,0.4107039784422983,,,,0.07666738972118106,1.2420463286152947,100,codebook,800,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.02223080544249212,,-0.09069220784000928,0.5332876011709042,0.6239798090109135,,,100,input_embeddings,800,2.36239396263007,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.05331940965303222,,-0.05845887817706749,0.6367258400353817,0.6951847182124492,,,100,layers.0.post_ffn_residual,800,1.4934932153291032,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07403547887945422,,-0.04140434286558589,0.9350227460656456,0.9764270889312315,,,100,layers.1.post_ffn_residual,800,1.1807939194167596,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8970912076064314,5.072419977344639,,5.128327437416574,,0.4129912174159328,,,,0.07369838548392066,1.2671316654222136,100,codebook,3200,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.0261766607379602,,-0.08392062229125535,0.5966631095738539,0.6805837318651093,,,100,input_embeddings,3200,2.375126481606059,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.048616492290447615,,-0.0795565405501064,0.6673235259261505,0.7468800664762569,,,100,layers.0.post_ffn_residual,3200,1.3778374602311019,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07055356370781635,,-0.043426286738407385,0.9582767358325819,1.0017030225709893,,,100,layers.1.post_ffn_residual,3200,1.1207895098408407,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8628429088161278,5.128081334562361,,5.208368597909388,,0.4079981538124052,,,,0.09869083070644408,1.361971021629826,100,codebook,6400,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.044746884229611913,,-0.08288094002826984,0.6573590919637878,0.7402400319920577,,,100,input_embeddings,6400,2.522331379476116,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06643073879162495,,-0.06347265781585487,0.8556059748988483,0.9190786327147031,,,100,layers.0.post_ffn_residual,6400,1.3285852124748734,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07028707760161976,,-0.04152635476582156,0.9911957468003721,1.0327221015661938,,,100,layers.1.post_ffn_residual,6400,1.1196879726918023,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.897881674778429,6.836804740995427,,7.0276436240795555,,0.3445684098909957,,,,1.5183246145193736e-08,0.9999999967598305,101,codebook,0,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06410898860282255,,-0.16156339552301083,0.03176467317024678,0.1933280686932576,,,101,input_embeddings,0,2.398605225767774,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.16329862899877562,,0.03250918416825902,0.18153297738219282,0.1490237932139338,,,101,layers.0.post_ffn_residual,0,2.45035952152999,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.14556168279756893,,-0.006108361347525891,0.13027823761625534,0.13638659896378125,,,101,layers.1.post_ffn_residual,0,2.4538030090386744,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9621009366814972,4.7068631240325045,,4.76242330933704,,0.4310912650813377,,,,0.08843944941356152,1.2367008286979388,101,codebook,800,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06698138518188435,,-0.1448701255805496,0.3324139606358613,0.47728408621641094,,,101,input_embeddings,800,2.537737237353507,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06901593305785,,-0.05465459930231685,0.6066004119842299,0.6612550112865467,,,101,layers.0.post_ffn_residual,800,2.071916962096939,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07803424219552871,,-0.02682051578948437,0.9387583647257374,0.9655788805152218,,,101,layers.1.post_ffn_residual,800,1.1821143426841174,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9623451543464927,4.656590255583894,,4.714497089057025,,0.4328216800430926,,,,0.0823382584848791,1.2818122526353817,101,codebook,3200,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.058451065544534234,,-0.10423017557044467,0.4785640962780115,0.5827942718484562,,,101,input_embeddings,3200,2.559898688029815,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07055557175240398,,-0.05015679851757806,0.7185445082959799,0.768701306813558,,,101,layers.0.post_ffn_residual,3200,1.7782159434553786,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07046970502192854,,-0.04131887399695403,0.9791937408281641,1.0205126148251182,,,101,layers.1.post_ffn_residual,3200,1.1313656228989153,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9652274546109662,4.640611921013595,,4.698947392052772,,0.43393464018008715,,,,0.07885327345195,1.2809664398201426,101,codebook,6400,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.05866609697481037,,-0.10532410918691104,0.49432326127698545,0.5996473704638965,,,101,input_embeddings,6400,2.5421513604408643,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06744197838852722,,-0.05669938424500169,0.7114057097678113,0.7681050940128129,,,101,layers.0.post_ffn_residual,6400,1.6615869763674036,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06969657684198795,,-0.04238665545915518,0.9844313017303756,1.0268179571895308,,,101,layers.1.post_ffn_residual,6400,1.1258192578832762,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9172356781611094,6.506299868969615,,6.699459607356197,,0.3555236962002777,,,,1.566949436241312e-08,1.0000000011274328,102,codebook,0,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.17240044747297967,,0.019568255693235802,0.36684444224277657,0.3472761865495408,,,102,input_embeddings,0,2.4884052730238233,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.45329429699044216,,0.30196869775585555,0.5595016943673548,0.2575329966114992,,,102,layers.0.post_ffn_residual,0,2.3975425782133644,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.4251047322660435,,0.3219924944377917,0.5723406582722778,0.25034816383448605,,,102,layers.1.post_ffn_residual,0,2.2615556868961226,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.9106637317006282,5.1154069272704294,,5.235732787680687,,0.40711164918907733,,,,0.09204299598120541,1.1569292635608495,102,codebook,800,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07662712113226715,,-0.07321008472866294,0.47332759683682674,0.5465376815654897,,,102,input_embeddings,800,2.351051411849751,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07270053306797407,,-0.05073838368745462,0.5266134945981052,0.5773518782855599,,,102,layers.0.post_ffn_residual,800,1.5592484898512695,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.08633186030145884,,-0.012762510666895545,0.96022705006237,0.9729895607292656,,,102,layers.1.post_ffn_residual,800,1.1517280298047183,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.935722798436749,5.095758220772299,,5.158220961533946,,0.4101147262180264,,,,0.10279235682372705,1.2276163893667915,102,codebook,3200,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06994729666756815,,-0.059866064127631666,0.5811499813112422,0.6410160454388738,,,102,input_embeddings,3200,2.5083802208538213,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.05871991259379457,,-0.04663852848071846,0.7041393948152066,0.7507779232959251,,,102,layers.0.post_ffn_residual,3200,1.3944539608711137,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07321480944455147,,-0.03499386717154376,0.9878374976809066,1.0228313648524503,,,102,layers.1.post_ffn_residual,3200,1.1272320336582098,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.941897607897624,5.028722787377489,,5.087903151411124,,0.4131611610673999,,,,0.1019395322994566,1.2245903214108045,102,codebook,6400,,0.3110855084191276
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.06783358505216218,,-0.060730788739858474,0.5822527831409814,0.6429835718808399,,,102,input_embeddings,6400,2.487095262953904,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.04675652624269937,,-0.056244326419870955,0.6742804386261272,0.7305247650459982,,,102,layers.0.post_ffn_residual,6400,1.333929101110988,
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,,,256,,0.07111779335734282,,-0.03848130365814646,0.989877228034649,1.0283585316927955,,,102,layers.1.post_ffn_residual,6400,1.1012652637699345,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.8437610041666778,6.5251817562558685,,6.787612494582763,,0.3548774418101698,,,,1.2912107079770851e-08,0.9999999997122113,100,codebook,0,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.04836243737978813,,-0.012995937728406171,0.4014431284542506,0.4144390661826568,,,100,input_embeddings,0,2.4186807147199945,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.1595280885479376,,0.10960992893813896,0.4703717745427718,0.3607618456046328,,,100,layers.0.post_ffn_residual,0,2.2506452654832856,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.3445761315946244,,0.35241375534705993,0.5890060524275877,0.2365922970805278,,,100,layers.1.post_ffn_residual,0,2.116621439696777,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.911501574345227,5.004643156759195,,5.12120400857565,,0.4146211434885839,,,,0.11123789127930402,1.2115786674698965,100,codebook,800,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.061982709028484004,,-0.10009756419381768,0.4478073461834552,0.5479049103772728,,,100,input_embeddings,800,2.472932141882757,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.05762359126843718,,-0.039725896997436096,0.5923139799491585,0.6320398769465946,,,100,layers.0.post_ffn_residual,800,2.163297912499115,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.07716386880532074,,-0.02849677275325501,0.973705646188495,1.00220241894175,,,100,layers.1.post_ffn_residual,800,1.1226296159206308,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9110742428666332,4.934196088464088,,5.029571358038505,,0.4166211336748558,,,,0.10670309848858929,1.239696207887969,100,codebook,3200,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.051622677929125796,,-0.1027075536020088,0.504385549742248,0.6070931033442568,,,100,input_embeddings,3200,2.4748037304476087,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.05738960195446502,,-0.04289338019290937,0.6413668437039066,0.684260223896816,,,100,layers.0.post_ffn_residual,3200,2.1607058415176517,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.07169454772865812,,-0.038595066197130504,0.992212360427666,1.0308074266247966,,,100,layers.1.post_ffn_residual,3200,1.0874212613689545,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9416168878988014,4.927637605275279,,4.991972685260832,,0.41737711049709814,,,,0.09753846529433681,1.322168867986456,100,codebook,6400,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.06040714615500559,,-0.08916103722791834,0.5915253952924497,0.6806864325203681,,,100,input_embeddings,6400,2.63055504698421,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.07370052474127717,,-0.03692221679500733,0.7974260635606496,0.8343482803556569,,,100,layers.0.post_ffn_residual,6400,2.1624684816110418,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.0703864330239009,,-0.04124897377195251,0.9948553109827354,1.036104284754688,,,100,layers.1.post_ffn_residual,6400,1.0831051384363253,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.897881674778429,6.836804740995427,,7.0276436240795555,,0.3445684098909957,,,,1.5183246145193736e-08,0.9999999967598305,101,codebook,0,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.06410898860282255,,-0.16156339552301083,0.03176467317024678,0.1933280686932576,,,101,input_embeddings,0,2.398605225767774,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.15518975965475015,,-0.15046605894869153,-0.004302328376534274,0.14616373057215726,,,101,layers.0.post_ffn_residual,0,2.434013999032537,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.2657927618405982,,0.057192433913656304,0.1872010159146857,0.13000858200102938,,,101,layers.1.post_ffn_residual,0,2.2904270279443804,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9510580816393469,4.653020102893841,,4.755603391907092,,0.4300534727844265,,,,0.0983872454532426,1.2272793004752298,101,codebook,800,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.04870045794016587,,-0.11149881016411618,0.3938284197713626,0.5053272299354788,,,101,input_embeddings,800,2.560680036409324,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.061843181022632546,,-0.05374165486405928,0.7120807018656756,0.7658223567297349,,,101,layers.0.post_ffn_residual,800,1.6658788743989899,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.07367049391689129,,-0.035582341777551374,0.9744460693196191,1.0100284110971705,,,101,layers.1.post_ffn_residual,800,1.1755199167508328,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9751537676070153,4.5338293767153655,,4.64457679774068,,0.43478811973831355,,,,0.10549624029241905,1.2558820252830856,101,codebook,3200,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.029399233999936065,,-0.13057561045514854,0.4514240135634553,0.5819996240186038,,,101,input_embeddings,3200,2.6138196503313926,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.06293175556632276,,-0.05826353633665114,0.8168649188817565,0.8751284552184077,,,101,layers.0.post_ffn_residual,3200,1.5439181379333111,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.07100047981531381,,-0.03977513487297441,0.9916403844931077,1.0314155193660821,,,101,layers.1.post_ffn_residual,3200,1.1247185051990365,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9712974509857407,4.526834108277234,,4.630862980118055,,0.4351330162143857,,,,0.10433457828585944,1.2572982563311055,101,codebook,6400,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.03300456630450674,,-0.13433706606685902,0.4788462225499469,0.6131832886168059,,,101,input_embeddings,6400,2.599207009932535,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.06004973170867774,,-0.06244115582600873,0.8168923106056769,0.8793334664316856,,,101,layers.0.post_ffn_residual,6400,1.4906343421485635,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.0705580063623799,,-0.040773691618265134,0.9945355236828077,1.0353092153010728,,,101,layers.1.post_ffn_residual,6400,1.105380928449686,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,0.9172356781611094,6.506299868969615,,6.699459607356197,,0.3555236962002777,,,,1.566949436241312e-08,1.0000000011274328,102,codebook,0,,0.3110855084191276
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.17240044747297967,,0.019568255693235802,0.36684444224277657,0.3472761865495408,,,102,input_embeddings,0,2.4884052730238233,
exploratory,h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,,,256,,0.44735514993855074,,0.43626134756145496,0.6495520466128641,0.21329069905140918,,,102,layers.0.post_ffn_residual,0,2.4099519034930745,
