schema_version,study_id,study_config_hash,repo_id,revision,resolved_revision,revision_hash,config_hash,tokenizer_hash,dtype,device,template_id,prompt_population_hash,measurement_contract_hash,measurement_source_hashes,execution_environment,result_identity_hash,evaluation_seed,n_skeletons,n_value_assignments,n_prompts,statistical_scope,estimand_grain,checkpoint_is_seed,metric,role,layer,site,value
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,decision_receiver_accumulation,5,attn_out,0.00013062149808675252
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,decision_receiver_accumulation,5,mlp_out,0.0005037535004341715
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,coherent_replay_gate,0,resid_pre,0.0
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,coherent_replay_gate,1,resid_pre,8.187727302894795e-05
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,coherent_replay_gate,2,resid_pre,0.0001278950737180591
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,coherent_replay_gate,3,resid_pre,0.0002876620871432629
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,coherent_replay_gate,4,resid_pre,0.0008136672602461559
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,compact_cards,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,causal_patch_mse,coherent_replay_gate,5,resid_pre,0.0015747196991223599
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,line_records,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,base_risk,,,,0.655978093795671
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,line_records,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,base_accuracy,,,,0.5
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,line_records,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,value_flip_effect,,,,0.018231247775284752
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,line_records,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,walsh_target_error_energy,,,,0.9638888465899895
pretrained-study-v4,pythia-70m-causal-routing-calibration-float64-v4,c92daf6ca856acc3e1b7c50f84aaa6440972665d1c00521b6b9ff26d1a590e4e,EleutherAI/pythia-70m-deduped,step512,2d7e43cf2b420873c7d37e8c4b716980e802beaa,a3d0b293598118801c11e4dcd18991d35c98c27f981ad6c9edda7cf2aa6f925f,e6b5ef82e2778998e52cfa9e6ca56c07cc8362ddc772e9d44bfdba70b80659fe,ec1545d285a5952b1bb4cbb6aa54bef956a72d2872f73f1179b5e12c82965ffb,float64,cuda,line_records,580f33b45dc585881d7f7d6eba23ed86c577622eea21bec008107d3ef4cf0a8d,f376b5652d9d3bd708fd3a13efb952d65a9a739b9a895316a0569c5fddb187c8,"{""phase2_protocol"":""7ba03a8f83dc6c299ec0d467bf876384fa3f1fe74740ad63347eaaf8ab2f93ea"",""pretrained_bridge"":""fe55b37dfe6a1380c6c876840ce231b2f047376d212ad9eb232c1d7f14b4cf4a"",""pretrained_causal"":""f067afe42d95960a91fdd6e339d8079468954ee6b6e0729832da6ba140cc48a2"",""pretrained_study"":""7dab23a5b5e43a67aadc78456d9e3c8ca0a7745fe56f287f8f9b23c50491e085""}","{""attention_backend"":""eager"",""cuda_available"":true,""cuda_capability"":[12,0],""cuda_device_name"":""NVIDIA GeForce RTX 5090"",""cuda_matmul_allow_tf32"":false,""cuda_runtime_version"":""12.8"",""cudnn_allow_tf32"":true,""cudnn_benchmark"":false,""cudnn_deterministic"":false,""cudnn_version"":91900,""deterministic_algorithms_enabled"":false,""deterministic_algorithms_warn_only"":false,""numpy_version"":""2.4.4"",""platform"":""Linux-7.0.0-28-generic-x86_64-with-glibc2.39"",""python_implementation"":""CPython"",""python_version"":""3.11.15"",""requested_device"":""cuda"",""requested_dtype"":""float64"",""torch_version"":""2.11.0+cu128"",""transformers_version"":""5.8.0""}",d7ffbdfd9fa1e3f18d9090c6e0df1de76c7defed3b5c00fbb920ab85519c9a17,20260820,16,16,256,descriptive_only,checkpoint_x_template_prompt_population,False,walsh_distractor_direct_energy,,,,0.001009491962543445
